,(PTRATIO_radian_sigmoid-LSTAT_tanh),(LSTAT_square_relu-ZN_tanh),(LSTAT_adde_recip-ZN_negative),(RM_zscore_abs-NOX_tanh_cos),(LSTAT_square_mmnorm-PTRATIO_negative),(NOX_exp_mmnorm-PTRATIO),(RM_tanh_cos-NOX_tanh),(PTRATIO_relu_mmnorm-ZN_recip_recip),(NOX_exp_negative-ZN_tanh),(LSTAT_square_mmnorm-LSTAT_tanh),(RM_adde_adde-DIS),(NOX_exp_relu-NOX_exp_tanh),(NOX_tanh_cos-NOX_exp_mmnorm),(NOX_tanh_sigmoid-LSTAT_recip),(INDUS_square_negative-ZN_recip_relu),(RM_negative_abs-RM_adde_tanh),(PTRATIO_radian_sigmoid-CRIM_radian_sigmoid),(LSTAT_square_adde-NOX_exp),(RM_relu_cos-LSTAT_tanh),(NOX_exp_negative-RM),(LSTAT_recip_tanh-RM_negative),(RM_zscore_recip-RAD),(ZN_recip_relu-RM_relu_cos),(NOX_exp_negative-PTRATIO_zscore),(INDUS_square_mmnorm-TAX),(RM_relu_cos*RM_relu_mmnorm),(PTRATIO_radian_sigmoid*RM_zscore_tanh),(INDUS_square_mmnorm*RM_negative_adde),(NOX_tanh_sigmoid*TAX),(NOX_exp_mmnorm*PTRATIO_radian),(LSTAT_adde_adde*LSTAT_square),(RM_negative_cos*RM_adde),(LSTAT_tanh_negative*LSTAT_radian_cos),(RM_zscore_abs*RM_negative_abs),(RM_zscore_abs*RM_tanh_tanh),(RM_relu_relu*RAD),(LSTAT_adde_recip*LSTAT_radian),(CRIM_radian_sigmoid*RM_tanh_cos),(LSTAT_radian_cos*LSTAT_square_mmnorm),(RM_relu_cos*INDUS_zscore),(PTRATIO_radian_sigmoid*LSTAT_radian_recip),(LSTAT_recip_tanh*RM_relu),(NOX_tanh_cos*PTRATIO_relu_mmnorm),(ZN_recip_recip*LSTAT_recip),(RM_negative_abs*LSTAT_square_adde),(ZN_recip_relu*RM),(ZN_tanh_relu*ZN),(RM_negative_abs*INDUS_square_mmnorm),(RM_zscore_abs*TAX_adde),(LSTAT_square_relu*PTRATIO_zscore),(PTRATIO_relu_mmnorm*NOX),(PTRATIO_zscore_negative*NOX_exp_tanh),(RM_negative_abs*LSTAT_recip_tanh),(NOX_exp_mmnorm*NOX_tanh),(NOX_tanh_mmnorm*LSTAT_square),(LSTAT_square_mmnorm*RM_adde),(RM_tanh_cos*NOX_exp),(RM_adde_tanh*AGE_relu),(RM_negative_abs*LSTAT_square_mmnorm),(RM_tanh_tanh*CRIM_square),(NOX_tanh_adde*CRIM),(LSTAT_recip_tanh*LSTAT_recip),(RM_zscore_abs*LSTAT_adde),(PTRATIO_zscore_negative*RM_relu_mmnorm),(NOX_exp_relu*DIS),(NOX_exp_tanh*PTRATIO_relu),(LSTAT_radian_cos*LSTAT),(LSTAT_tanh_negative*RM_relu),(RM_relu_mmnorm*RM_zscore_recip),(LSTAT_recip_negative*PTRATIO_relu),(RM_adde_tanh*ZN_tanh),(ZN_recip_relu*CRIM_radian),(ZN_recip_relu*RM_zscore_tanh),(ZN_recip_relu*RM_zscore_recip),(LSTAT_square_relu/RM_relu),(INDUS_square_negative/LSTAT_recip_sigmoid),(RM_negative_abs/NOX_tanh),(RM_zscore_abs/DIS),(CRIM_radian_sigmoid/INDUS),(RM_relu_relu/NOX_exp_tanh),(RM_negative_cos/DIS),(RM_zscore_tanh/RM_negative),(PTRATIO_radian_sigmoid/RM),(NOX_tanh_mmnorm/LSTAT_tanh),(PTRATIO_radian_sigmoid/DIS_recip),(NOX_tanh_cos/RAD),(ZN_tanh_relu/LSTAT_radian),(RM_tanh_cos/LSTAT_recip_tanh),(ZN_tanh_relu/PTRATIO_negative),(PTRATIO_zscore_negative/RM_tanh_cos),(LSTAT_square_recip/DIS_recip),(NOX_exp_mmnorm/INDUS),(LSTAT_radian_cos/LSTAT_adde_adde),(LSTAT_recip_sigmoid/AGE_relu),(LSTAT_square_relu/INDUS),(RM_adde_adde/RM_zscore),(NOX_tanh_cos/TAX),LSTAT_adde_recip_degree,PTRATIO_zscore_negative_degree,RM_negative_abs_degree,NOX_tanh_cos_degree,RM_tanh_tanh_degree,LSTAT_tanh_negative_degree,RM_relu_relu_square,LSTAT_recip_tanh_square,NOX_exp_relu_square,RM_relu_cos_square,NOX_tanh_cos_square,PTRATIO_relu_mmnorm_square,LSTAT_recip_sigmoid_recip,NOX_tanh_cos_recip,RM_relu_mmnorm_recip,RM_zscore_recip_recip,RM_adde_tanh_recip,NOX_tanh_sigmoid_recip,RM_negative_abs_sigmoid,LSTAT_recip_sigmoid_sigmoid,NOX_tanh_sigmoid_sigmoid,MEDV
415,-0.41276258,843.90247,0.03147794,-0.61766195,20.784481,-19.653845,-0.050562203,0.80851066,-1.9719049,-0.41551876,10.035864,1.009917,0.28430164,0.60914105,-327.61002,5.434,0.008977115,844.6488,-0.011350989,-8.405905,6.46841,-19.300642,-0.988649,-2.7784808,-665.5744,0.54423994,0.12310861,-1.5813425,428.61392,0.19255063,29103.293,9.048394,-0.8741963,1.3691233,0.16206302,154.416,0.015959887,0.31243792,0.51095134,1.0044665,1.1582178,0.22139277,0.6714333,0.0,5447.1577,0.0,0.0,2.738194,142.29994,680.67145,0.54897875,-0.77591634,0.22139277,0.3227062,564.1149,5.349337,1.0654334,100.0,3.7605524,249.08078,59.84467,0.0011845032,6.760133,-0.44401082,3.6178539,19.432158,25.395401,-6.434,2.5869424,-0.69535285,0.0,0.0,0.0,0.0,131.16296,-644.13446,10.889049,0.11598357,0.031948082,6.688234,0.5388614,-0.032583192,0.09127097,0.6684599,1.0774045,0.034602374,0.0,15.702108,-0.0,-1.4928113,0.0021740664,0.030174328,0.025348898,0.00508605,46.624443,55.78402,0.0012469324,1.803553,-46.213394,368.64102,47.581676,43.636005,-57.295776,41.396355,0.0011840356,3.888409,0.9774269,0.68965876,0.6536895,1.9661623,1.2041563,0.55048853,0.21279505,1.0,1.5538459,0.9983966,0.6244794,0.65555876,7.2
416,-0.41276258,665.12415,0.035077527,-0.12188065,20.660221,-19.653845,-0.05056441,0.80851066,-1.9719049,-0.53978014,10.399064,1.009917,0.28430164,0.60478973,-327.61002,5.782,0.040104628,665.8705,-0.121849835,-8.753905,6.8207555,-22.588718,-0.87815017,-2.7784808,-665.5744,0.5419662,0.35808757,-1.729445,428.61392,0.19255063,20769.541,8.342674,-0.90039474,4.805565,0.53964686,162.768,0.015789112,0.2956183,0.41437957,0.89219975,1.3046229,0.26283842,0.6714333,0.0,4529.307,0.0,0.0,2.8862965,473.83792,536.47314,0.54897875,-0.77591634,0.26283842,0.3227062,444.60883,4.372219,1.0654291,90.8,3.1212113,89.39571,35.852,0.0015027258,20.200293,-0.49779287,3.5878808,19.432158,23.221182,-6.782,0.87099725,-0.7832493,0.0,0.0,0.0,0.0,98.071976,-642.7602,11.478012,0.38943464,0.03022833,7.049985,0.4826327,-0.08991201,0.086587645,0.6684599,1.0684785,0.034602374,0.0,13.941436,-0.0,-1.4928174,0.0027355794,0.030174328,0.028834257,0.0056133526,36.74719,17.243822,0.0012469324,2.0097942,-46.213394,388.57996,47.581676,43.636066,-57.295776,45.995525,0.0015019731,3.888409,0.7711477,0.68965876,0.6536895,1.9619676,1.2041563,0.617168,0.7085763,1.0,1.5538459,0.9988673,0.62473434,0.65555876,7.5
417,-0.41276258,709.6896,0.034061942,0.5666125,20.691196,-19.653845,-0.05052501,0.80851066,-1.9719049,-0.50880456,9.093063,1.009917,0.28430164,0.60602695,-327.61002,4.304,-0.024055183,710.4359,-0.4423011,-7.2759047,5.34152,-24.715784,-0.5576989,-2.7784808,-665.5744,0.18625577,-0.5195387,-1.1004349,428.61392,0.19255063,22764.4,4.4740176,-0.89384145,7.410056,1.0639709,127.296,0.015837293,0.33030823,0.43905085,0.5666216,1.2629964,0.19900563,0.6714333,0.0,3778.611,0.0,0.0,2.2572863,934.24585,572.4185,0.54897875,-0.77591634,0.19900563,0.3227062,474.39902,3.9405081,1.0655067,89.099976,2.6053007,512.4739,85.841354,0.0014084053,41.015556,-0.26937371,3.2487133,19.432158,23.811935,-5.304,-0.23905176,-0.7582583,0.0,0.0,-0.0,-0.0,133.80272,-643.1503,8.97661,0.84799355,0.033773072,5.5135827,0.3385122,0.16680177,0.110715955,0.6684599,0.9674737,0.034602374,0.0,14.401522,-0.0,-1.4927086,0.0023214375,0.030174328,0.027865876,0.005716984,39.20937,-7.687924,0.0012469324,1.9516054,-46.213394,303.8968,47.581676,43.634937,-57.295776,28.132416,0.0014077441,3.888409,0.31102806,0.68965876,0.6536895,1.9631584,1.2041563,0.33397192,-1.3970695,1.0000002,1.5538459,0.995053,0.62466186,0.65555876,10.4
418,-0.41276258,425.18445,0.042848054,-0.3636895,20.493448,-19.653845,-0.05055529,0.80851066,-1.9719049,-0.7065522,9.590963,1.009917,0.28430164,0.59506786,-327.61002,4.957,-0.19579262,425.93085,-0.052728474,-7.9289045,6.0054584,-26.142395,-0.9472715,-2.7784808,-665.5744,0.43488452,-0.25579107,-1.3783398,428.61392,0.19255063,11078.846,8.217847,-0.9359366,2.7805336,0.35548472,142.96799,0.015420454,0.4230818,0.27464855,0.962427,1.6317276,0.288668,0.6714333,0.0,2549.0166,0.0,0.0,2.5351913,312.13593,342.94354,0.54897875,-0.77591634,0.288668,0.3227062,284.21875,2.5457423,1.065447,99.99999,1.7480685,4118.1104,243.33543,0.0023500787,10.893551,-0.37029234,3.554556,19.432158,19.299013,-5.957,-0.9835555,-0.9796314,0.0,0.0,-0.0,-0.0,71.3756,-639.7111,10.081762,0.25894123,0.043261327,6.192385,0.5255029,0.07312133,0.09857939,0.6684599,1.0585542,0.034602374,0.0,11.15,-0.0,-1.4927922,0.0042395717,0.030174328,0.035919417,0.005121218,23.490852,-24.409506,0.0012469324,2.4550126,-46.213394,341.3109,47.581676,43.635807,-57.295776,35.485847,0.002348238,3.888409,0.89732337,0.68965876,0.6536895,1.9526604,1.2041563,0.45909172,-0.4667675,1.0000001,1.5538459,0.997419,0.62530375,0.65555876,8.8
419,-0.41276258,517.1076,0.03927995,-0.0479756,20.55734,-19.568573,-0.07536465,0.80851066,-2.0503283,-0.64266026,10.466564,1.0829122,0.18495989,0.6052575,-327.61002,5.824,0.0358783,517.7755,-0.14271039,-8.874329,6.867947,-22.698614,-0.8572896,-2.8569043,-665.5744,0.5359907,0.37935826,-1.7473193,432.3891,0.22261386,14570.315,8.180499,-0.92226845,5.2436414,0.5852171,163.776,0.0155897355,0.2979017,0.32956317,0.8710055,1.4796053,0.29989466,0.66005784,0.0,3547.2917,0.0,0.0,2.9041708,513.85095,417.08655,0.5805107,-0.78029454,0.29989466,0.38875026,383.96542,3.4098365,1.1078012,76.5,2.4384863,106.26542,39.381626,0.0019325879,19.562443,-0.5042838,3.678289,19.541805,20.972383,-6.824,0.8136465,-0.8883026,0.0,0.0,0.0,0.0,75.77779,-641.1255,11.0838785,0.42832312,0.03046183,7.053842,0.4778649,-0.09466661,0.08605472,0.7425252,1.053504,0.034016136,0.0,12.294439,-0.0,-1.4928179,0.0034692974,0.034885492,0.032731757,0.0066796346,28.56948,15.955723,0.0012258068,2.250575,-46.213394,390.98636,46.775543,43.63607,-57.295776,46.566975,0.0019313431,4.203846,0.7349455,0.66648823,0.6536895,1.9569776,1.2249088,0.6252155,0.76841164,1.0,1.5402794,0.9989139,0.625039,0.6568376,8.4
420,-0.41276258,225.60042,0.056375246,-0.63635975,20.354727,-19.568573,-0.07536209,0.80851066,-2.0503283,-0.8452748,9.988664,1.0829122,0.18495989,0.58265495,-327.61002,5.411,0.03900987,226.26837,-0.008157134,-8.4613285,6.4774795,-18.445293,-0.99184287,-2.8569043,-665.5744,0.54162717,0.104591414,-1.571554,432.3891,0.22261386,4615.009,9.054813,-0.9658354,1.1541566,0.1371075,153.864,0.014778685,0.29621112,0.14943908,1.0077114,2.2400947,0.4262013,0.66005784,0.0,1463.7511,0.0,0.0,2.7284055,120.3877,181.96387,0.5805107,-0.78029454,0.4262013,0.38875026,167.514,1.4125301,1.1078064,100.0,0.9919433,93.622826,36.964848,0.0044260784,3.1933792,-0.4404563,3.811355,19.541805,14.506848,-6.411,3.0333226,-1.3448735,0.0,0.0,0.0,0.0,35.189583,-634.11865,10.413063,0.09684628,0.030288814,6.626931,0.5335644,-0.027781555,0.091598414,0.7425252,1.0916157,0.034016136,0.0,8.127397,-0.0,-1.4928108,0.00823979,0.034885492,0.047213964,0.0051663835,12.464111,65.80973,0.0012258068,3.2300634,-46.213394,367.3232,46.775543,43.635998,-57.295776,41.100918,0.0044195503,4.203846,0.98375225,0.66648823,0.6536895,1.93559,1.2249088,0.5460816,0.18002754,1.0,1.5402794,0.99835926,0.62636137,0.6568376,16.7
421,-0.41276258,246.48999,0.054293882,-0.41942847,20.369246,-19.568573,-0.075356424,0.80851066,-2.0503283,-0.8307553,9.567963,1.0829122,0.18495989,0.5855386,-327.61002,5.006,0.05663389,247.15794,-0.038170516,-8.056328,6.069608,-26.519154,-0.9618295,-2.8569043,-665.5744,0.4505984,-0.22159041,-1.3991934,432.3891,0.22261386,5209.951,8.391271,-0.9626917,2.3841348,0.30231953,144.144,0.014877429,0.28669173,0.16293046,0.97721785,2.143072,0.3820313,0.66005784,0.0,1496.7449,0.0,0.0,2.5560448,265.4536,198.8129,0.5805107,-0.78029454,0.3820313,0.38875026,183.02504,1.4765383,1.107818,95.299995,1.0164837,37.559116,23.41297,0.0040514823,7.3112993,-0.37786514,3.8435454,19.541805,15.11426,-6.006,-1.1801741,-1.2866243,0.0,0.0,-0.0,-0.0,41.040623,-635.0038,9.755242,0.21175654,0.029315112,6.2082906,0.5130852,0.06282781,0.097775124,0.7425252,1.1008352,0.034016136,0.0,8.494375,-0.0,-1.4927952,0.007605177,0.034885492,0.04554628,0.005413622,13.618231,-28.825567,0.0012258068,3.11081,-46.213394,344.11844,46.775543,43.635838,-57.295776,36.072037,0.0040460126,4.203846,0.92511594,0.66648823,0.6536895,1.9382918,1.2249088,0.46848053,-0.39695883,1.0000001,1.5402794,0.99754214,0.6261928,0.6568376,14.2
422,-0.41276258,198.81001,0.0594591,0.052865386,20.336105,-19.78878,-0.006613493,0.80851066,-1.8478079,-0.86389565,9.133364,0.8962688,0.44290078,0.5625026,-327.61002,4.648,0.034860075,199.68048,-0.19503838,-7.4958076,5.718803,-25.102552,-0.8049616,-2.654384,-665.5744,0.32189208,-0.42262474,-1.246835,421.86078,0.14497861,3884.0645,6.7345357,-0.969872,5.1226625,0.6907466,135.552,0.014632375,0.2984623,0.13200377,0.8178403,2.3862572,0.3998971,0.6905665,0.0,1138.2317,0.0,0.0,2.4036865,606.5188,160.35538,0.49642557,-0.76748854,0.3998971,0.22491181,106.81192,1.138687,0.99841344,87.59999,0.76871717,110.55083,39.340004,0.0050215116,15.253965,-0.32253763,3.6054428,19.22109,13.675196,-5.648,-0.44089383,-1.4326242,0.0,0.0,-0.0,-0.0,35.200073,-632.79004,10.326606,0.46483552,0.030518085,5.9356465,0.41254696,0.12742262,0.103972636,0.53725624,1.1458176,0.035588402,0.0,7.631326,-0.0,-1.4927658,0.009814396,0.022719387,0.04964394,0.005910081,10.983978,-12.221302,0.001282465,3.4067554,-46.213394,323.60654,48.937565,43.635532,-57.295776,31.8999,0.005013109,3.414394,0.6479632,0.72952384,0.6536895,1.9315345,1.1707934,0.399885,-0.9069871,1.0000001,1.57872,0.99648786,0.6266152,0.6532656,20.8
423,-0.41276258,542.42413,0.03844929,-0.5953549,20.574938,-19.78878,-0.0066259503,0.80851066,-1.8478079,-0.6250638,9.517763,0.8962688,0.44290078,0.5904877,-327.61002,5.103,0.05651295,543.2946,-0.016189456,-7.950808,6.1459107,-27.864483,-0.98381054,-2.654384,-665.5744,0.4791811,-0.14865427,-1.4404749,421.86078,0.14497861,15581.98,8.67847,-0.9185154,1.5792537,0.19707416,146.472,0.015629144,0.28675613,0.34438467,0.9995506,1.444664,0.2618829,0.6905665,0.0,3327.0042,0.0,0.0,2.5973265,173.04207,437.50626,0.49642557,-0.76748854,0.2618829,0.22491181,291.42075,3.3074176,0.99839044,85.09999,2.2882357,37.85743,23.021162,0.0018424437,6.730079,-0.3928561,3.735898,19.22109,21.392223,-6.103,-1.8822604,-0.867325,0.0,0.0,-0.0,-0.0,88.87827,-641.4512,11.158513,0.12798831,0.029321793,6.41382,0.4866013,0.041478235,0.096221104,0.53725624,1.1872766,0.035588402,0.0,12.591569,-0.0,-1.4928001,0.0037273415,0.022719387,0.031974427,0.006001558,29.968184,-44.594456,0.001282465,2.202982,-46.213394,349.67615,48.937565,43.635883,-57.295776,37.246613,0.0018413124,3.414394,0.96788317,0.72952384,0.6536895,1.9579718,1.1707934,0.48706645,-0.25876677,1.0000001,1.57872,0.9977689,0.6249782,0.6532656,13.4
424,-0.41276258,294.4656,0.05030616,0.16019344,20.402592,-19.84816,0.014760315,0.80851066,-1.793197,-0.7974095,8.938063,0.8471001,0.51319885,0.57017344,-327.61002,4.565,0.04894966,295.39072,-0.2469989,-7.358197,5.623209,-24.975388,-0.7530011,-2.599773,-665.5744,0.2891385,-0.45334113,-1.2115119,418.5467,0.12404383,6653.91,6.23732,-0.95548457,5.7054234,0.7807991,133.56,0.015066619,0.29085138,0.19357213,0.76504844,1.9607358,0.3239341,0.6993939,0.0,1653.8284,0.0,0.0,2.3683634,685.5922,237.50888,0.47217023,-0.7630991,0.3239341,0.18491587,139.4102,1.6781144,0.96891266,70.59999,1.1274164,58.87133,28.520304,0.0033921434,20.379875,-0.30971026,3.700262,19.111158,16.396114,-5.565,-0.37453088,-1.1771562,0.0,0.0,-0.0,-0.0,52.913857,-636.6742,10.588572,0.4968419,0.029739654,5.882061,0.36491454,0.13872229,0.10552335,0.47343457,1.2117643,0.036043327,0.0,9.282504,-0.0,-1.4927554,0.007007609,0.019438727,0.04228451,0.007288451,16.268818,-10.73079,0.0012988586,2.8823304,-46.213394,318.851,49.56313,43.635426,-57.295776,30.969225,0.0033883087,3.2155557,0.56701064,0.7482939,0.6536895,1.9433905,1.1560161,0.38398153,-1.0252333,1.0000001,1.5912203,0.996185,0.6258759,0.6521376,11.7
425,-0.41276258,594.8721,0.0368891,-0.2767855,20.611391,-19.653845,-0.05055386,0.80851066,-1.9719049,-0.58860946,9.422963,1.009917,0.28430164,0.60256404,-327.61002,4.896,0.018472314,595.6184,-0.0740245,-7.8679047,5.9369774,-25.806126,-0.9259755,-2.7784808,-665.5744,0.4142848,-0.29553714,-1.3523793,428.61392,0.19255063,17742.988,7.976614,-0.91075575,3.264447,0.42166945,141.504,0.015703166,0.30731234,0.37467632,0.94079024,1.379509,0.24160305,0.6714333,0.0,3523.3926,0.0,0.0,2.5092309,370.25024,479.8095,0.54897875,-0.77591634,0.24160305,0.3227062,397.64813,3.5438342,1.0654498,95.399994,2.4255588,191.57674,52.484123,0.0016800924,15.009082,-0.360865,3.7655497,19.432158,22.213333,-5.896,-0.8080669,-0.8282083,0.0,0.0,-0.0,-0.0,100.89418,-642.0595,9.978525,0.28994107,0.031423487,6.128975,0.48490548,0.08535734,0.099599294,0.6684599,1.1213886,0.034602374,0.0,13.185667,-0.0,-1.4927883,0.003210102,0.030174328,0.030535057,0.0053485185,32.86586,-20.468029,0.0012469324,2.1135895,-46.213394,337.8159,47.581676,43.635765,-57.295776,34.762814,0.0016791516,3.888409,0.85743064,0.68965876,0.6536895,1.9598287,1.2041563,0.4474036,-0.5536715,1.0000001,1.5538459,0.9972572,0.62486476,0.65555876,8.3
426,-0.41276258,246.17609,0.054323375,-0.22731346,20.369028,-19.84816,0.014750004,0.80851066,-1.793197,-0.8309735,9.275964,0.8471001,0.51319885,0.5647136,-327.61002,4.837,0.03400147,247.10117,-0.09790021,-7.630197,5.9006486,-25.568071,-0.9020998,-2.599773,-665.5744,0.3934047,-0.33081988,-1.32727,418.5467,0.12404383,5200.855,7.7177176,-0.962739,3.7224088,0.48568404,140.088,0.01487603,0.2989226,0.16272841,0.9165326,2.1444376,0.3715175,0.6993939,0.0,1452.7964,0.0,0.0,2.4841216,426.45926,198.55971,0.47217023,-0.7630991,0.3715175,0.18491587,116.54827,1.4460694,0.9688942,59.699997,0.98660773,114.2334,39.728058,0.004056642,11.739447,-0.35174686,3.5820904,19.111158,15.105374,-5.837,-0.68383384,-1.2874444,0.0,0.0,-0.0,-0.0,42.175106,-634.99133,11.106108,0.3192463,0.03056552,6.169558,0.45159182,0.096513525,0.10060603,0.47343457,1.1730654,0.036043327,0.0,8.489043,-0.0,-1.4927839,0.008114516,0.019438727,0.045570068,0.008642015,13.600888,-17.677744,0.0012988586,3.1125,-46.213394,334.43546,49.56313,43.63571,-57.295776,34.070568,0.004051158,3.2155557,0.813784,0.7482939,0.6536895,1.9382538,1.1560161,0.43609887,-0.63772637,1.0000001,1.5912203,0.99709094,0.62619513,0.6521376,10.2
427,-0.41276258,210.83041,0.058010425,-0.71273136,20.34446,-19.653845,-0.05055964,0.80851066,-1.9719049,-0.8555408,9.775664,1.009917,0.28430164,0.5746939,-327.61002,5.202,-0.07142162,211.57678,-0.003293693,-8.173905,6.270762,-32.49433,-0.9967063,-2.7784808,-665.5744,0.5043689,-0.06881526,-1.4826075,428.61392,0.19255063,4207.45,8.890902,-0.9680602,0.7301342,0.08965873,148.848,0.0147011075,0.35587958,0.1398452,1.0126526,2.317233,0.42646095,0.6714333,0.0,1324.429,0.0,0.0,2.6394591,78.72526,170.05074,0.54897875,-0.77591634,0.42646095,0.3227062,140.93167,1.2886169,1.0654384,78.69999,0.895936,1080.2546,124.6289,0.004735664,2.029387,-0.40815616,3.6734617,19.432158,14.056234,-6.202,-4.2984333,-1.3911846,0.0,0.0,-0.0,-0.0,33.99394,-633.4168,10.496407,0.063194804,0.036390003,6.447067,0.5350294,0.018894669,0.09468517,0.6684599,1.0939646,0.034602374,0.0,7.8576903,-0.0,-1.4928043,0.008836011,0.030174328,0.048508365,0.006571929,11.648088,-98.8618,0.0012469324,3.3237524,-46.213394,355.34842,47.581676,43.635937,-57.295776,38.464806,0.0047281906,3.888409,0.99342346,0.68965876,0.6536895,1.9334477,1.2041563,0.5060356,-0.117725596,1.0000001,1.5538459,0.99797875,0.6264953,0.65555876,10.9
428,-0.41276258,463.1104,0.04125705,-0.69990903,20.51981,-19.653845,-0.05055958,0.80851066,-1.9719049,-0.68019146,9.693963,1.009917,0.28430164,0.5970961,-327.61002,5.193,0.05513656,463.8568,-0.004063964,-8.164905,6.2394347,-31.66002,-0.99593604,-2.7784808,-665.5744,0.50226164,-0.07623008,-1.4787772,428.61392,0.19255063,12483.864,8.875067,-0.93028957,0.8084835,0.099424094,148.63199,0.015495935,0.28749904,0.29751456,1.0118701,1.5634863,0.28757185,0.6714333,0.0,2884.8772,0.0,0.0,2.6356287,87.299805,373.53372,0.54897875,-0.77591634,0.28757185,0.3227062,309.57074,2.849904,1.0654385,78.09999,1.9805743,41.3348,24.378876,0.0021577594,3.164258,-0.40676525,3.8168192,19.432158,20.019833,-6.193,-3.8630335,-0.9386617,0.0,0.0,-0.0,-0.0,74.779655,-640.3448,10.481174,0.067445725,0.029397836,6.437711,0.5145361,0.020960981,0.09482277,0.6684599,1.1366568,0.034602374,0.0,11.635824,-0.0,-1.492804,0.0041795652,0.030174328,0.03451069,0.006550769,25.58621,-89.082695,0.0012469324,2.3638546,-46.213394,354.83273,47.581676,43.635925,-57.295776,38.35325,0.0021562078,3.888409,0.9918886,0.68965876,0.6536895,1.9545946,1.2041563,0.50431114,-0.13054796,1.0000001,1.5538459,0.99796045,0.625185,0.65555876,11.0
429,-0.41276258,579.8464,0.037315823,-0.69459337,20.600948,-19.653845,-0.050561786,0.80851066,-1.9719049,-0.59905314,9.848364,1.009917,0.28430164,0.60203624,-327.61002,5.38,0.046578825,580.5927,-0.0046828985,-8.351905,6.4215045,-16.639677,-0.9953171,-2.7784808,-665.5744,0.5376123,0.07929689,-1.558361,428.61392,0.19255063,17115.072,9.0556755,-0.9129767,0.8668098,0.1034726,153.12,0.015682917,0.29212168,0.36605513,1.0112413,1.3972685,0.26479796,0.6714333,0.0,3716.7625,0.0,0.0,2.7152126,90.85447,467.69016,0.54897875,-0.77591634,0.26479796,0.3227062,387.60403,3.6479275,1.0654342,95.6,2.558041,66.42212,30.903795,0.0017236039,3.640911,-0.43566537,3.881103,19.432158,21.984478,-6.38,3.975618,-0.83887047,0.0,0.0,0.0,0.0,90.88501,-641.8936,10.797658,0.06902937,0.02987064,6.6321,0.50569916,-0.021165168,0.09204348,0.6684599,1.1558007,0.034602374,0.0,13.018073,-0.0,-1.4928102,0.0033943474,0.030174328,0.030930996,0.005338709,32.03571,86.973724,0.0012469324,2.138039,-46.213394,365.54706,47.581676,43.63599,-57.295776,40.704403,0.0017226138,3.888409,0.99065614,0.68965876,0.6536895,1.9593222,1.2041563,0.54014176,0.1358636,1.0,1.5538459,0.9983077,0.62489563,0.65555876,9.5
430,-0.41276258,311.1696,0.04912006,-0.7747654,20.414202,-19.84816,0.014740825,0.80851066,-1.793197,-0.7857992,9.731864,0.8471001,0.51319885,0.57175916,-327.61002,5.348,0.050251186,312.0947,-0.0020997524,-8.141197,6.4046288,-12.9226675,-0.99790025,-2.599773,-665.5744,0.53288907,0.052868985,-1.5447425,418.5467,0.12404383,7180.724,9.047245,-0.9529793,0.5730621,0.06875225,152.352,0.015122892,0.29013768,0.20412892,1.0138657,1.9073824,0.35947898,0.6993939,0.0,1992.5603,0.0,0.0,2.7015939,60.368164,250.9819,0.47217023,-0.7630991,0.35947898,0.18491587,147.31844,1.9420047,0.96887773,86.1,1.3597466,54.923153,27.547182,0.0032102438,1.8378323,-0.4307199,3.6808956,19.111158,16.810555,-6.348,5.91541,-1.1451248,0.0,0.0,0.0,0.0,49.018524,-637.1647,12.078392,0.04397839,0.029667746,6.709672,0.4861403,-0.0141824195,0.09250747,0.47343457,1.2054223,0.036043327,0.0,9.541231,-0.0,-1.4928092,0.0065967245,0.019438727,0.04129642,0.0059717596,17.191689,130.54153,0.0012988586,2.814372,-46.213394,363.7136,49.56313,43.635983,-57.295776,40.297104,0.0032068093,3.2155557,0.9958049,0.7482939,0.6536895,1.9448878,1.1560161,0.53401035,0.09027444,1.0,1.5912203,0.9982528,0.62578315,0.6521376,14.5
431,-0.41276258,387.6961,0.044626355,-0.0838058,20.467392,-19.84816,0.014737606,0.80851066,-1.793197,-0.7326088,10.181364,0.8471001,0.51319885,0.5776613,-327.61002,5.833,0.043444812,388.62122,-0.14737874,-8.626197,6.883744,-22.719975,-0.85262126,-2.599773,-665.5744,0.53454244,0.3837094,-1.7511497,418.5467,0.12404383,9741.471,8.143626,-0.94152933,5.3381724,0.5949825,163.992,0.015336086,0.29381347,0.25175667,0.86626244,1.7087975,0.34673086,0.6993939,0.0,2667.7017,0.0,0.0,2.9080012,522.4255,312.70636,0.47217023,-0.7630991,0.34673086,0.18491587,183.54874,2.5539289,0.96887195,94.3,1.8270842,77.11121,32.640575,0.0025771242,17.506113,-0.5056748,3.7445543,19.111158,18.538713,-6.833,0.8024997,-1.0259014,0.0,0.0,0.0,0.0,56.73878,-638.9971,13.001206,0.3741184,0.03004379,7.2223043,0.4083044,-0.09562629,0.085941374,0.47343457,1.2262692,0.036043327,0.0,10.647737,-0.0,-1.4928181,0.005386178,0.019438727,0.037471473,0.0054368405,21.419674,15.705362,0.0012988586,2.5569017,-46.213394,391.50204,49.56313,43.63607,-57.295776,46.68989,0.0025749104,3.2155557,0.726963,0.7482939,0.6536895,1.9504809,1.1560161,0.6269401,0.781234,1.0,1.5912203,0.9989235,0.6254378,0.6521376,14.1
