,(a23/a27),(a19/a27),(a05/a27),(a08/a27),(a24/a27),a01_sigmoid,(a08+a09),(a01+a08),(a14+a29),(a32+a34),(a04+a14),(a08+a18),(a16+a31),(a11+a29),(a06+a27),(a03+a30),(a19+a34),(a13+a22),(a13+a14),(a13+a18),(a04+a10),(a06+a09),(a06+a14),(a08+a21),(a33+a34),(a01+a05),(a15+a25),(a04+a11),(a16+a32),(a20-a21),(a16-a30),(a11-a25),(a18-a29),(a01-a33),(a23-a33),(a08-a14),(a16-a19),(a23-a34),(a04-a27),(a16-a21),(a07-a21),(a05-a17),(a13-a25),(a07-a31),(a21-a30),(a03-a26),(a01-a23),(a05-a24),(a11-a22),(a11-a21),(a10-a22),(a06-a12),(a12*a27),(a23*a25),(a17*a28),(a06*a27),(a20*a26),(a15*a27),(a03*a15),(a01*a17),(a04*a19),(a27*a33),(a17*a21),(a12*a25),(a19*a28),(a19*a27),(a03*a28),(a17*a23),(a12*a32),(a24*a33),(a18*a21),(a16*a27),(a14*a26),(a13*a16),(a12*a20),a15_degree,a08_degree,a21_degree,a22_degree,a03_degree,a34_degree,a24_mmnorm,a13_mmnorm,a21_mmnorm,a06_mmnorm,a28_mmnorm,a19_mmnorm,a15_relu,a03_relu,a06_relu,a14_relu,a31_relu,a21_relu,a01_sin,a27_sin,a06_sin,a25_sin,a21_sin,class
212,0.0,0.0,0.0,0.64516,0.0,0.7310586,-0.22580999,1.64516,0.0,0.0,-0.59677,0.64516,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.40323,-0.87097,0.0,-0.35483998,0.0,1.0,0.29839,-0.59677,0.0,1.0,0.0,-0.29839,0.0,1.0,0.0,0.64516,0.0,0.0,-1.59677,1.0,0.0,0.0,-0.29839,-1.0,-1.0,-1.23387,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.51613,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,36.964943,-57.295776,-57.295776,-57.295776,0.0,0.5,0.5,0.0,0.5,0.758065,0.5,0.0,-0.0,0.0,0.0,0.0,-0.0,0.841471,0.841471,0.0,0.29398173,-0.841471,1.0
213,1.0,1.0,1.0,0.71429,0.0,0.7310586,1.71429,1.71429,1.02534,0.57143,0.1682,0.57143,1.0,1.8571401,1.71429,1.05182,1.0,0.71429,1.02534,0.85714,0.0,1.71429,0.73963004,1.71429,1.0,2.0,1.28571,1.0,0.57143,-0.96383,-0.05182,0.57142997,-1.1428599,0.0,0.0,0.68895,-1.0,1.0,-0.85714,-1.0,0.0,0.57142997,0.71429,0.0,0.94818,1.28571,0.0,1.0,1.14285,-0.14286,0.14285001,0.85715,-0.14286,0.28571,0.02096136,0.71429,-0.01033413,1.0,1.0,0.42857,0.14286,1.0,0.42857,-0.04081653,0.04891,1.0,0.04891,0.42857,-0.08163449,0.0,-0.14286,0.0,-0.0072398917,0.0,-0.005167246,57.295776,40.9258,57.295776,-16.369976,57.295776,0.0,0.5,1.0,1.0,0.857145,0.524455,1.0,1.0,1.0,0.71429,0.02534,1.0,1.0,0.841471,0.841471,0.65508115,0.28183874,0.841471,0.0
214,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,-2.0,2.0,2.0,1.0,2.0,2.0,2.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,57.295776,57.295776,57.295776,57.295776,57.295776,57.295776,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,1.0,1.0,0.0,0.841471,-0.841471,0.841471,0.841471,1.0
215,0.74615395,-0.34751147,0.78071404,1.3788587,-0.8311504,0.7310586,0.57242,1.95275,0.69529,1.1412499,0.63703,0.31933004,0.010319993,-0.21140999,1.5125799,1.26794,0.3354,-1.7079799,-0.75368,-1.55441,1.34888,0.44127998,0.98892,1.14098,0.50812995,1.5394499,-0.13142997,-0.26967,0.31631,-1.01704,-0.64704,-1.4321301,-1.1614001,1.06739,0.58296,0.78544,-0.009300008,-0.059949994,-0.22125,-0.43765,-0.084429994,1.13328,-1.61373,-0.15594,-0.20939,1.11875,0.48443002,1.11375,0.04759997,-0.92762,1.66615,0.23934996,0.4023242,0.35715595,-0.062257137,0.56770784,0.20590127,-0.5694767,-0.71729165,-0.59383,-0.11278916,-0.04656447,-0.11177661,0.40335482,-0.02517418,-0.16591571,0.091244355,-0.30616093,0.32940194,0.03870208,-0.11922864,-0.17234173,-0.041564822,0.22971332,-0.4825829,-47.22146,54.588554,10.784783,-45.0912,49.86566,32.974865,0.21285,0.039505005,0.594115,0.910805,0.55242,0.37994,-0.0,0.87032,0.82161,0.16731,0.25974,0.18823,0.841471,0.637285,0.73224324,0.63864803,0.18712045,0.0
216,1.0,1.0,1.0,-1.0,-1.0,0.5,0.0,-1.0,0.0,0.0,-2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,-2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,2.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,57.295776,-57.295776,57.295776,57.295776,57.295776,-57.295776,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.841471,0.841471,0.841471,0.841471,1.0
217,1.5770627,1.9790939,3.308844,0.7335977,2.064052,0.7310586,1.03466,1.19791,0.62859,0.95695,0.44726,0.71543,0.62672,1.02926,0.42744,1.46105,0.99963,1.30433,1.16773,1.2797301,0.407,0.99441,0.56317997,0.68226,0.58144003,1.89266,0.99926,0.84793,0.97484,0.037449986,-0.050879985,0.47279,0.29445,0.88427,0.30973,-0.20761,-0.05032,-0.040250003,-0.22804001,-0.00075000525,0.37662998,0.29165,0.42881,0.71786,-0.05012998,0.37383002,0.57454,0.33582002,0.26407003,0.32184002,-0.17685997,-0.24432002,0.10844617,0.14184837,0.3258316,0.042533513,0.28841972,0.17963572,0.6169659,0.60101,0.02228582,0.031221641,0.2910992,0.13402013,0.28945938,0.14404094,0.50233066,0.25570574,0.19746865,0.0644431,0.2506608,0.13046561,0.22414711,0.36860475,0.20975317,38.150967,11.339407,27.75121,31.061186,53.088547,26.683216,0.77842,0.881105,0.742175,0.57883,0.77107,0.76696,0.66586,0.92657,0.15766,0.40552,0.14312,0.48435,0.841471,0.2665194,0.15700765,0.3272577,0.4656332,0.0
218,1.0,0.0,1.0,-1.0,1.0,0.5,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,-2.0,-2.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-57.295776,-57.295776,57.295776,57.295776,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,0.841471,-0.841471,0.0,-0.841471,1.0
219,-0.02352941,-1.2164325,-4.4637294,-1.8470588,-4.232865,0.7310586,1.17818,1.38779,0.41831,1.2019801,0.88645,1.21521,0.35053998,0.39182997,0.043639988,1.64991,0.81374,1.50875,1.4026,1.48002,0.60772,1.04398,1.00359,0.52491,0.08416003,1.93716,0.43469,0.85997,1.37949,0.7224,0.021319985,0.79713,1.1591101,1.47419,0.47913,-0.36221,0.48047,-0.55341005,0.3464,0.59874,0.71993,0.52087003,0.72621,1.24237,-0.57742,0.13757002,0.99506,0.04847002,-0.13262999,0.5864,-0.38487998,-0.34583002,-0.12584823,-0.0003636334,0.32472286,-0.05324122,0.6857251,-0.10671759,0.47544858,0.41629,0.034847964,0.09955619,0.05708168,-0.044123307,0.19921441,-0.053619128,0.72962606,0.0020564725,0.3858047,-0.4214079,0.113455825,-0.15449381,0.59835,0.48022223,0.5152135,29.123444,22.218729,7.8563967,49.053776,53.59275,31.991098,0.944345,0.8263,0.56856,0.626795,0.89002,0.62769496,0.5083,0.93537,0.25359,0.75,-0.0,0.13712,0.841471,-0.208411,0.25088075,-0.07354354,0.1366907,0.0
220,-1.0,1.0,-1.0,1.0,-1.0,0.5,2.0,1.0,0.0,2.0,-2.0,2.0,-2.0,2.0,2.0,0.0,2.0,-2.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,-1.0,-1.0,1.0,-0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.0,1.0,-1.0,-57.295776,57.295776,-57.295776,-57.295776,57.295776,57.295776,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,0.841471,0.841471,0.841471,-0.841471,1.0
221,0.44413242,0.49187565,-3.6640422,-0.95476437,-2.2278838,0.7310586,0.55961,1.19038,0.33476,0.55050004,0.70377,0.70914996,0.10481,0.20961002,0.043830007,1.10168,0.21346,0.67885,0.82308,0.76877,0.58646,0.61246,0.81631,0.15576,0.07308,1.73061,0.10249001,0.57862,0.61011,0.60962,0.07573998,0.59736,0.75709,1.2384601,0.1499,-0.3827,0.46923,-0.4001,0.33009,0.40576997,0.68077,0.57846,0.39943,0.91249,-0.33003,0.40621,1.08856,0.28637,0.019080013,0.48255,0.02691999,-0.22116001,-0.09259936,0.013233521,0.053215984,-0.04850006,0.2300345,-0.05023285,0.20311555,0.15215,-0.012818075,0.047548924,-0.005267433,-0.0693938,-0.034304462,0.019557152,0.282001,-0.013474405,0.11097064,-0.10593347,-0.017959816,-0.0740073,0.22926639,0.0927875,0.26702425,14.433953,10.90797,-1.9835796,24.571293,46.195866,17.849926,0.72212,0.625,0.48269,0.621615,0.67488,0.45096,0.25192,0.80627,0.24323,0.57308,-0.0,-0.0,0.841471,-0.19808125,0.2408388,-0.14887452,-0.034613084,0.0
222,1.0,1.0,1.0,-1.0,-1.0,0.5,0.0,-1.0,2.0,0.0,0.0,-2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,-1.0,0.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,2.0,0.0,0.0,0.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.295776,-57.295776,57.295776,57.295776,57.295776,57.295776,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.841471,0.841471,0.841471,0.841471,1.0
223,2.0989118,2.9066198,5.598049,1.9180397,4.497829,0.7310586,1.21257,1.32248,0.59781003,1.5194399,0.65366006,0.99141,0.55858,0.93047,0.36848998,1.77906,1.23111,1.4045701,1.24582,1.3919101,0.45793,1.09045,0.7232,0.76493,0.63953,1.9412,0.96778,0.98632,1.36522,0.26153004,-0.21619004,0.58718,0.59396,1.10289,0.45578003,-0.20036003,0.099509984,-0.38953,-0.03730999,0.14574999,0.44538003,0.35572004,0.45466003,0.91745,-0.36194003,0.21257001,0.64711,0.18498003,0.17390996,0.41305,-0.35448003,-0.25181,0.07602334,0.09468745,0.45984182,0.033686526,0.5365032,0.11760021,0.6817427,0.58548,0.06393043,-0.017298896,0.2590456,0.12132625,0.383822,0.082163446,0.76551557,0.20661004,0.35134512,-0.07780747,0.29596806,0.09889406,0.39845636,0.42525682,0.31831867,40.076107,18.476742,25.350515,39.05223,55.844475,42.537533,0.87811,0.86149,0.721225,0.60018003,0.89270496,0.744345,0.69946,0.97467,0.20036,0.52284,-0.0,0.44245,0.841471,0.16733901,0.19902214,0.26511192,0.42815483,0.0
224,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.841471,0.841471,0.0,0.0,1.0
225,0.47628742,-0.12077941,-2.2268932,-0.94824475,-1.8384194,0.7310586,1.0737801,1.3679,0.27877,0.75827,0.90127003,1.13608,0.14551002,0.1065,-0.090410024,1.4243901,0.39781,1.20239,1.17946,1.20088,0.72281003,1.0034499,1.04433,0.24726,-0.21135998,1.8639901,0.02414,0.72900003,1.08429,0.88234997,0.17566001,0.86740005,1.23617,1.56231,0.37751997,-0.37886,0.63011,-0.53574,0.54249,0.79761,0.84646,0.67271,0.72561,1.25728,-0.62195,0.26600003,1.18479,0.15072,-0.19519997,0.69513,-0.20138997,-0.32962,-0.24333718,0.05412684,0.11200018,-0.11545121,0.5005044,-0.12300907,0.29266253,0.19128,0.0072403387,0.21816504,-0.02307602,-0.18371023,0.027437935,-0.018180743,0.54049104,-0.03534663,0.25546703,-0.40107885,-0.09267324,-0.26265082,0.49068105,0.29292494,0.4777369,18.165627,21.079117,-6.912163,44.099983,52.888588,20.107952,0.856635,0.71635,0.43968,0.648785,0.792765,0.52343,0.31705,0.92308,0.29757,0.74676,-0.0,-0.0,0.841471,-0.37831932,0.29319787,-0.2887395,-0.12034758,0.0
226,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,2.0,0.0,0.0,-1.0,-2.0,-2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,2.0,0.0,1.0,-1.0,0.0,1.0,2.0,-1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,57.295776,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.841471,0.841471,0.0,0.0,1.0
227,-0.5409787,-2.064724,2.1681902,2.8906136,-2.115964,0.7310586,0.81166005,1.8789201,0.99729,0.030950002,0.94640005,0.79687,0.73934996,0.036300004,0.99837005,0.58966005,-0.50224,-1.20179,-0.08071995,-0.72779,1.28273,0.62705004,1.25933,0.41255003,0.54708,1.65926,-0.73398,-0.014589995,0.17444998,0.15695,0.56744,-0.49159,-0.51432,0.57848,-0.58601,0.3139,0.89686,-0.29005,0.07731998,0.73543,0.75785,1.4486599,-0.74135995,-0.17881,-0.16799,1.49859,1.16449,1.30264,0.16008002,0.0704,1.4574001,-0.11009997,0.24458891,-0.015728533,0.38200644,0.2111119,0.18891637,-0.25224817,-0.73671794,-0.7894,-0.23943035,0.12816738,0.36815247,0.07691768,0.30380496,-0.19088887,-0.42974034,0.1298484,-0.07610523,-0.27119753,0.03826566,0.081810385,-0.34497297,-0.17374279,-0.24890053,-47.532574,50.358406,-26.721031,-31.859316,50.880943,7.194058,0.17831,0.17713001,0.266815,0.847155,0.25804,0.1861,-0.0,0.88804,0.69431,0.56502,0.47029,-0.0,0.841471,0.29939643,0.6398553,0.095474355,-0.4496469,0.0
228,1.0,1.0,1.0,1.0,-1.0,0.5,2.0,1.0,0.0,2.0,-2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,-2.0,2.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,57.295776,57.295776,57.295776,-57.295776,57.295776,57.295776,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0,1.0,1.0,0.0,0.841471,0.841471,0.841471,0.841471,1.0
229,1.2025173,1.4563544,1.8144382,0.34558788,1.0158012,0.7310586,0.70846003,1.15266,0.41426998,0.99552,-0.09339002,0.32553,0.67995,1.12473,0.54452,1.73523,1.14164,1.14475,1.0090101,0.89234,-0.33041,0.65858,0.39231998,0.72665,0.80419004,1.80151,1.63328,0.61706996,0.82646,-0.60244,-0.67075,0.054700017,0.048139997,0.69412,0.22531998,-0.13688,-0.31407997,0.032889992,-0.82467,-0.24473998,0.21427,0.30479,-0.22582996,0.43756,-0.42601,0.15974003,0.4688,0.35278997,0.57472,0.42601,-0.37276,-0.109469995,0.09375931,0.5021433,0.23941903,0.04540204,-0.01637269,0.3039083,0.50582355,0.49672,-0.24635035,0.13511944,0.2851123,0.20063992,0.31008506,0.28418458,0.35438088,0.26385766,0.10553282,0.13725448,0.09922565,0.1454429,0.16662738,0.23688552,-0.006038512,39.418346,8.746773,32.887203,24.366749,42.125576,28.551058,0.72436,0.859735,0.786995,0.55139,0.741,0.821665,0.68798,0.73523,0.10278,0.28954,0.3507,0.57399,0.841471,0.4275131,0.10259914,0.81067264,0.5429869,0.0
230,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841471,0.0,0.0,0.0,1.0
231,1.011707,1.0347322,1.0214609,0.0039057988,0.074525155,0.7310586,0.96173,1.00372,1.02192,0.06801,0.05611,0.07507,0.99703,1.9152701,0.94983,0.95467,0.98291,1.02193,1.01932,1.04348,0.0249,0.95541,0.04459,0.98142,0.9974,1.97287,1.9189899,0.94946,0.089190006,-0.98476,0.010400001,0.0078000426,-0.90338004,0.0,-0.036419988,-0.04347,-0.96693,0.96618,-0.94351,-0.95912,0.011520028,0.030099988,0.039390028,0.010770023,0.96952,0.86548,0.036419988,0.90189,0.89074004,-0.03715998,-0.033820003,-0.0379,0.033620782,0.8987696,0.04106706,-0.002476318,-0.0005719306,0.9393341,0.93347573,0.94277,0.008790749,0.95243,0.92174625,0.03292572,0.042928815,0.93862927,0.041229103,0.90843433,0.002492533,0.07098,0.06975889,0.01769615,0.0038228617,0.018062176,-0.00024921802,56.507957,0.21314028,56.01808,2.8533297,54.229877,-0.14896902,0.53549,0.98606503,0.98885,0.4987,0.52178,0.992755,0.98625,0.94649,-0.0,0.04719,0.97845,0.9777,0.841471,0.8148266,-0.002599997,0.803255,0.82921404,0.0
232,1.0,0.0,-1.0,-1.0,1.0,0.5,-1.0,-1.0,-1.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,-2.0,-1.0,1.0,-1.0,-2.0,-2.0,-2.0,-1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-2.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,-0.0,-1.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-57.295776,-57.295776,57.295776,57.295776,-57.295776,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,0.841471,-0.841471,0.0,-0.841471,1.0
233,1.0524236,1.0578628,1.1919914,0.037674148,0.12315009,0.7310586,0.70323,1.02258,0.42621,0.18392,-0.12507,0.0795,0.61524004,0.72843003,0.61447996,0.57226,0.72749,0.75906,0.73443,0.74742,-0.15618,0.69578,0.05906,0.66761005,0.63978004,1.7144201,1.52134,0.17715001,0.14104,-0.69165003,-0.017019998,-0.49418,-0.32536,0.45367998,0.08445001,-0.021350002,-0.58344996,0.53731,-0.76835,-0.59445,0.06559998,0.04419005,-0.14982998,0.14596999,0.57743,0.32401,0.36922997,0.64061004,0.27759,-0.29888,-0.05574,-0.040809996,0.033527635,0.530055,0.055655897,0.009068165,-0.008421903,0.40816334,0.3436785,0.67023,-0.10715107,0.3274369,0.43231845,0.04700806,0.05264985,0.38000587,0.041906968,0.42276096,0.0050603324,0.040323883,0.03671511,0.030315122,0.007935954,0.03492549,-0.0026079228,39.018997,1.2937386,36.957497,3.9281983,28.914886,5.354863,0.536905,0.84525,0.822515,0.507565,0.54152,0.817015,0.68101,0.50466,0.01513,0.04393,0.56466,0.64503,0.841471,0.56410587,0.015129423,0.7448634,0.60122246,0.0
234,0.6744303,0.7924537,1.0303712,0.048710536,0.86739033,0.7310586,0.80434996,1.04348,0.89296997,0.17391,1.18227,-0.20736,1.13712,1.5785899,0.13175005,1.22575,0.94649005,0.94649,0.88294,0.44983,1.10702,0.0,-0.5786,0.69231,0.80435,1.91973,1.7592,1.86789,0.071899995,-0.46153998,-0.40134,-0.13211,-0.96154,0.43478,0.036790013,-0.13879001,-0.57024,0.36288,0.10737997,-0.51171,0.16890001,-0.015049994,-0.29933,-0.18226999,0.11036998,1.22575,0.39799,0.14548004,0.62207,0.21906,-0.1388,-1.49833,0.65827155,0.60201,0.20767072,-0.6791678,-0.100848176,0.6776771,0.52179056,0.93478,0.70736,0.5045267,0.6065133,0.73746,0.1571471,0.63140374,0.15268835,0.56274694,-0.04809714,0.43762156,-0.16275252,0.12239605,-0.09814511,0.09607587,0.13811888,43.49895,2.4912205,37.175217,14.084448,39.378815,13.701139,0.887125,0.850335,0.82441497,0.11956501,0.61108,0.85368,0.7592,0.68729,-0.0,0.18227,1.0,0.64883,0.841471,0.7787182,-0.6895518,0.841471,0.60425454,1.0
235,1.0852108,0.892282,1.0852108,-0.9304706,0.23914789,0.7310586,-0.05741,0.14258999,0.66308,-0.84142005,-0.20359,-0.83889,0.039730012,1.24445,0.62518,0.78333,0.25185,0.80062,0.87419,1.01852,-0.01667,0.5037,-0.42211,0.124740005,0.42962998,2.0,1.6963,0.37778,-1.10624,-1.04141,-0.85556,-0.24074003,-0.77037,0.0,0.0,-0.73160005,-1.65741,1.57037,-0.99926,-1.81734,0.017849982,0.50741,0.30369997,0.12507999,0.96178,1.02777,0.0,0.77963,0.65494,-0.52659,0.26049,0.13148001,-0.39419073,0.6963,-0.12092592,-0.2730345,0.01569264,0.92148,0.76296,0.49259,-0.063952275,0.92148,0.48379728,-0.29786322,-0.2018468,0.7576593,-0.18729906,0.49259,0.11594977,0.22037,0.018189417,-0.7696109,0.033315744,-0.83519,0.025350243,57.295776,-49.125973,56.27305,-11.423632,43.714386,-32.679794,0.610185,1.0,0.99107504,0.35185,0.377255,0.91111004,1.0,0.76296,-0.0,-0.0,0.87492,0.98215,0.841471,0.7964974,-0.29198346,0.6413834,0.83169305,0.0
236,-1.2918327,-0.8396414,-6.8467793,-4.004814,-4.973605,0.7310586,0.47471,1.24125,0.22179,0.59922004,0.52529,0.6109,0.13618,0.046689987,0.013690002,0.53307,0.33852,0.34242,0.61479,0.61479,0.28794003,0.30739,0.44358,0.49027997,0.097279996,1.41245,0.06455,0.35018998,0.54085004,0.0,0.081709996,0.21948999,0.51751,1.19066,0.26848,-0.12840001,0.17899,-0.21011999,0.21588,-0.019459993,0.015560001,0.45136,0.27008,0.35798,0.10116999,0.10039002,0.92218,0.11284,0.09726999,-0.05448,0.03502,-0.17899,-0.015235901,-0.001940831,-0.01021621,-0.0044535436,0.07092872,-0.0053908774,0.034472443,-0.03891,0.007872271,0.011485359,-0.009689758,-0.006307825,0.013280285,-0.0030469391,0.101140745,-0.0030279765,0.078728944,-0.05712364,0.09205394,-0.013829297,0.105283715,0.05627679,0.06298467,5.127399,13.822606,14.268367,5.5737333,22.070906,16.497746,0.649805,0.62257,0.624515,0.536965,0.63128,0.52529,0.08949,0.38521,0.07393,0.36965,-0.0,0.24903,0.841471,-0.060203575,0.07386267,-0.024937415,0.246464,1.0
237,0.9646931,0.9841086,1.2269013,-0.019415576,0.06150985,0.7310586,0.52778,0.9881,0.59325004,-0.04564,-0.05556,0.01389,0.70039,1.23412,0.55934,0.44048,0.57141995,0.56349003,0.56746006,0.61706,0.0019799992,0.48611,-0.07738,0.46627,0.59325,1.7519801,1.1269801,0.58531,-0.0019899998,-0.4623,0.14682001,0.117060006,-0.59127,0.375,-0.03372997,0.011909999,-0.59126997,0.62302005,-0.64466,-0.46627,0.13690999,0.04365003,0.09127003,-0.073409975,0.61309004,0.53572,0.40872997,0.71428,0.64484,0.13889,0.06151,-0.15278,0.0608068,0.295635,-0.008762041,-0.032833587,0.00062972156,0.3842823,0.3607643,0.70833,-0.019150648,0.38306874,0.33870214,0.049605,-0.0074612126,0.3696889,-0.007117698,0.41881427,-0.0013780269,0.0235625,0.0123320045,0.007293629,-0.00094478077,0.0070361136,0.0015744626,35.923306,-0.68181974,27.397121,-1.5916767,32.96799,-1.8191409,0.51885,0.795635,0.739085,0.473215,0.493815,0.80158496,0.62698,0.5754,-0.0,-0.0,0.68849,0.47817,0.841471,0.5752502,-0.05354438,0.47942555,0.46015522,0.0
