,checking_status_'<0'_tanh,other_parties_none_tanh,property_magnitude_car_tanh,existing_credits_tanh,property_magnitude_car_sigmoid,housing_own_sigmoid,checking_status_'<0'_sigmoid,duration_sigmoid,credit_history_kterm_ln,residence_since_ln,other_payment_plans_kterm_ln,own_telephone_kterm_ln,age_ln,(age+employment_kterm),(personal_status_kterm+housing_own),(checking_status_kterm+housing_kterm),(checking_status_kterm+savings_status_'<100'),(employment_'>=7'+foreign_worker_yes),(duration+job_skilled),(existing_credits+savings_status_kterm),(credit_amount+personal_status_kterm),(other_payment_plans_kterm+credit_history_'existing paid'),(credit_amount+residence_since),(savings_status_kterm+own_telephone_yes),(savings_status_kterm+own_telephone_kterm),(personal_status_kterm+credit_history_'existing paid'),(checking_status_kterm+credit_history_kterm),(own_telephone_kterm+other_payment_plans_none),(installment_commitment+housing_kterm),(credit_history_kterm+checking_status_'no checking'),(installment_commitment+checking_status_'<0'),(credit_history_'critical/other existing credit'+foreign_worker_yes),(foreign_worker_kterm+other_payment_plans_none),(age+other_parties_none),(credit_amount+other_parties_kterm),(duration+num_dependents),(housing_kterm+property_magnitude_'real estate'),(existing_credits+foreign_worker_yes),(savings_status_kterm*checking_status_'no checking'),(installment_commitment*other_parties_none),(own_telephone_kterm*employment_'>=7'),(own_telephone_kterm*foreign_worker_kterm),(other_payment_plans_none*own_telephone_yes),(savings_status_'<100'*job_skilled),(other_parties_kterm*foreign_worker_kterm),(credit_history_kterm*savings_status_'<100'),(own_telephone_kterm*housing_own),(residence_since*job_skilled),(credit_amount*other_parties_none),(existing_credits*checking_status_'no checking'),(duration*credit_amount),(installment_commitment*personal_status_'male single'),(credit_history_kterm*employment_kterm),(residence_since*housing_own),(checking_status_kterm*employment_kterm),(installment_commitment*employment_kterm),(employment_kterm*property_magnitude_car),(credit_history_'existing paid'*savings_status_'<100'),(own_telephone_kterm*personal_status_'male single'),(installment_commitment*savings_status_'<100'),(foreign_worker_kterm*property_magnitude_'real estate'),(checking_status_'<0'*other_parties_none),(age*credit_history_kterm),checking_status_kterm_mmnorm,job_kterm_mmnorm,other_payment_plans_kterm_mmnorm,foreign_worker_kterm_mmnorm,credit_history_kterm_mmnorm,(age-other_payment_plans_none),(other_payment_plans_kterm-own_telephone_kterm),(installment_commitment-num_dependents),(job_kterm-purpose),(credit_amount-other_payment_plans_kterm),(age-employment_kterm),(existing_credits-checking_status_'<0'),(other_payment_plans_none-purpose),(credit_history_kterm-job_skilled),(installment_commitment-purpose),(checking_status_kterm-other_parties_kterm),(credit_history_'existing paid'-personal_status_'male single'),(residence_since-foreign_worker_kterm),(purpose_kterm-other_parties_kterm),(purpose_kterm-checking_status_'<0'),(credit_history_'critical/other existing credit'-job_skilled),(housing_kterm-own_telephone_yes),(credit_history_'critical/other existing credit'-personal_status_'male single'),(credit_history_kterm-own_telephone_yes),(checking_status_kterm-savings_status_'<100'),(age-personal_status_'male single'),(purpose_kterm-foreign_worker_kterm),(checking_status_'<0'-checking_status_'no checking'),(employment_kterm-own_telephone_yes),(num_dependents-job_kterm),checking_status_'no checking'_negative,checking_status_'<0'_negative,own_telephone_kterm_negative,duration_negative,credit_history_'critical/other existing credit'_negative,purpose_kterm_negative,installment_commitment_degree,credit_history_'critical/other existing credit'_degree,employment_kterm_degree,checking_status_'<0'_degree,purpose_kterm_degree,residence_since_degree,class
404,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,1.0,4.477337,1.3862944,6.7019606,6.3902407,3.7612002,296.0,549.0,982.0,269.0,2.0,19.0,184.0,3447.0,814.0,2903.0,183.0,779.0,548.0,357.0,597.0,717.0,88.0,4.0,1.0,964.0,44.0,3806.0,20.0,713.0,2.0,0.0,4.0,596.0,573948.0,0.0,0.0,873441.0,0.0,596.0,4.0,2899.0,0.0,52182.0,4.0,22264.0,4.0,68057.0,1012.0,253.0,0.0,596.0,0.0,0.0,0.0,3784.0,0.62235653,1.0,0.99999994,1.0,0.09795918,42.0,218.0,2.0,629.0,2085.0,-210.0,1.0,0.0,87.0,3.0,-638.0,-1.0,-959.0,-673.0,234.0,-1.0,713.0,-1.0,88.0,269.0,42.0,-729.0,0.0,253.0,-628.0,-0.0,-0.0,-596.0,-18.0,-0.0,-234.0,229.1831,0.0,14495.831,0.0,13407.212,229.1831,1.0
405,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,1.0,6.272877,0.0,6.7019606,6.001415,3.0910425,194.0,93.0,982.0,270.0,1.0,25.0,604.0,2131.0,815.0,2040.0,604.0,1007.0,93.0,799.0,405.0,714.0,530.0,1.0,1.0,964.0,23.0,2946.0,25.0,713.0,2.0,0.0,1.0,0.0,389052.0,1.0,1.0,873441.0,530.0,404.0,1.0,2039.0,0.0,48936.0,0.0,91160.0,1.0,46268.0,172.0,0.0,1.0,0.0,1.0,0.0,0.0,11660.0,0.62235653,1.0,0.99999994,1.0,0.99999994,21.0,410.0,0.0,623.0,1225.0,-150.0,1.0,-6.0,529.0,-6.0,-638.0,1.0,-962.0,-627.0,280.0,-1.0,712.0,0.0,529.0,268.0,22.0,-683.0,0.0,171.0,-629.0,-0.0,-0.0,-404.0,-24.0,-0.0,-280.0,57.295776,0.0,9854.873,0.0,16042.817,57.295776,0.0
406,0.0,0.7615942,0.7615942,0.9640276,0.7310586,0.7310586,0.5,1.0,5.6801724,1.3862944,6.7019606,6.001415,3.7612002,217.0,549.0,1107.0,394.0,1.0,25.0,185.0,2745.0,814.0,2201.0,184.0,587.0,548.0,687.0,405.0,717.0,294.0,4.0,2.0,964.0,44.0,3104.0,26.0,713.0,3.0,183.0,4.0,0.0,389052.0,1.0,0.0,873441.0,0.0,404.0,4.0,2197.0,2.0,52728.0,4.0,50982.0,4.0,68556.0,696.0,174.0,0.0,404.0,0.0,0.0,0.0,12599.0,1.0,1.0,0.99999994,1.0,0.5163265,42.0,410.0,2.0,628.0,1383.0,-131.0,2.0,-1.0,292.0,2.0,-513.0,-1.0,-959.0,-804.0,103.0,0.0,712.0,0.0,292.0,394.0,42.0,-860.0,-1.0,173.0,-628.0,-1.0,-0.0,-404.0,-24.0,-1.0,-103.0,229.1831,57.295776,9969.465,0.0,5901.465,229.1831,1.0
407,0.7615942,0.7615942,0.0,0.7615942,0.5,0.7310586,0.7310586,0.99999964,6.272877,0.6931472,6.7019606,6.3902407,3.295837,199.0,93.0,987.0,275.0,0.0,16.0,604.0,1145.0,815.0,1055.0,603.0,1199.0,93.0,804.0,597.0,717.0,530.0,5.0,0.0,38.0,28.0,1960.0,16.0,714.0,1.0,0.0,4.0,0.0,22052.0,0.0,1.0,33559.0,530.0,596.0,2.0,1053.0,0.0,15795.0,0.0,91160.0,2.0,47128.0,688.0,0.0,1.0,0.0,4.0,37.0,1.0,14310.0,0.63746226,1.0,0.99999994,0.0,0.99999994,26.0,218.0,3.0,623.0,239.0,-145.0,0.0,-6.0,529.0,-3.0,-633.0,1.0,-35.0,-627.0,279.0,-1.0,713.0,0.0,530.0,273.0,27.0,243.0,1.0,172.0,-629.0,-0.0,-1.0,-596.0,-15.0,-0.0,-280.0,229.1831,0.0,9854.873,57.295776,16042.817,114.59155,1.0
408,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,1.0,6.272877,0.6931472,6.7019606,6.001415,3.2580965,279.0,51.0,1107.0,394.0,2.0,24.0,64.0,3285.0,815.0,3237.0,64.0,467.0,51.0,924.0,405.0,716.0,531.0,3.0,1.0,964.0,27.0,4142.0,25.0,713.0,2.0,63.0,3.0,404.0,389052.0,1.0,0.0,873441.0,0.0,404.0,0.0,3235.0,1.0,77640.0,0.0,134090.0,2.0,99682.0,759.0,253.0,0.0,0.0,0.0,0.0,0.0,13780.0,1.0,0.20723684,0.99999994,1.0,0.99999994,25.0,410.0,2.0,141.0,2421.0,-227.0,1.0,-6.0,530.0,-4.0,-513.0,1.0,-961.0,-627.0,280.0,0.0,712.0,0.0,529.0,394.0,26.0,-683.0,-1.0,252.0,-147.0,-1.0,-0.0,-404.0,-24.0,-0.0,-280.0,171.88733,0.0,14495.831,0.0,16042.817,114.59155,1.0
409,0.0,0.7615942,0.0,0.9950548,0.5,0.7310586,0.5,0.9999938,5.6801724,0.6931472,6.7019606,6.001415,3.3322046,202.0,93.0,776.0,63.0,1.0,13.0,66.0,1031.0,814.0,941.0,64.0,467.0,92.0,356.0,405.0,717.0,293.0,4.0,2.0,964.0,29.0,1846.0,13.0,714.0,4.0,0.0,4.0,0.0,389052.0,1.0,0.0,873441.0,0.0,404.0,2.0,939.0,0.0,11268.0,0.0,50982.0,2.0,10962.0,696.0,0.0,0.0,0.0,0.0,963.0,0.0,8204.0,0.0,1.0,0.99999994,1.0,0.5163265,27.0,410.0,3.0,629.0,125.0,-146.0,3.0,0.0,292.0,3.0,-844.0,0.0,-961.0,-673.0,234.0,0.0,712.0,1.0,292.0,63.0,28.0,-729.0,0.0,173.0,-629.0,-0.0,-0.0,-404.0,-12.0,-1.0,-234.0,229.1831,57.295776,9969.465,0.0,13407.212,114.59155,0.0
410,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,1.0,6.272877,1.3862944,6.7019606,6.001415,2.9957323,273.0,311.0,982.0,270.0,2.0,25.0,604.0,2277.0,815.0,1971.0,604.0,1007.0,311.0,799.0,405.0,717.0,530.0,4.0,1.0,964.0,21.0,2874.0,25.0,713.0,2.0,0.0,4.0,404.0,389052.0,1.0,1.0,873441.0,530.0,404.0,4.0,1967.0,0.0,47208.0,0.0,134090.0,4.0,68057.0,1012.0,253.0,1.0,0.0,4.0,0.0,0.0,10600.0,0.62235653,1.0,0.99999994,1.0,0.99999994,19.0,410.0,3.0,623.0,1153.0,-233.0,1.0,-6.0,529.0,-3.0,-638.0,1.0,-959.0,-627.0,280.0,-1.0,712.0,0.0,529.0,268.0,20.0,-683.0,0.0,252.0,-629.0,-0.0,-0.0,-404.0,-24.0,-0.0,-280.0,229.1831,0.0,14495.831,0.0,16042.817,229.1831,1.0
411,0.0,0.7615942,0.7615942,0.9640276,0.7310586,0.7310586,0.5,1.0,5.6801724,0.6931472,6.7019606,6.001415,3.5553482,209.0,549.0,1107.0,395.0,1.0,33.0,605.0,7801.0,814.0,7255.0,604.0,1007.0,548.0,687.0,405.0,716.0,294.0,3.0,2.0,964.0,36.0,8160.0,34.0,713.0,3.0,603.0,3.0,0.0,389052.0,1.0,0.0,873441.0,293.0,404.0,0.0,7253.0,2.0,239349.0,3.0,50982.0,2.0,68556.0,522.0,174.0,0.0,404.0,3.0,0.0,0.0,10255.0,1.0,0.20723684,0.99999994,1.0,0.5163265,34.0,410.0,2.0,146.0,6439.0,-139.0,2.0,-1.0,293.0,1.0,-513.0,-1.0,-961.0,-804.0,103.0,1.0,712.0,0.0,292.0,393.0,34.0,-860.0,-1.0,173.0,-147.0,-1.0,-0.0,-404.0,-33.0,-1.0,-103.0,171.88733,57.295776,9969.465,0.0,5901.465,114.59155,1.0
412,0.0,0.7615942,0.7615942,0.9640276,0.7310586,0.7310586,0.5,0.9999938,5.6801724,0.6931472,3.8501477,6.001415,3.7376697,104.0,549.0,1107.0,395.0,1.0,12.0,605.0,2840.0,47.0,2294.0,604.0,1007.0,548.0,687.0,404.0,717.0,294.0,4.0,2.0,963.0,43.0,3199.0,13.0,713.0,3.0,603.0,4.0,0.0,389052.0,0.0,0.0,873441.0,293.0,404.0,0.0,2292.0,2.0,27504.0,4.0,18166.0,2.0,24428.0,248.0,62.0,0.0,404.0,4.0,0.0,0.0,12306.0,1.0,0.20723684,0.0,1.0,0.5163265,42.0,-357.0,3.0,145.0,2245.0,-20.0,2.0,-3.0,293.0,1.0,-513.0,-1.0,-961.0,-810.0,97.0,1.0,712.0,0.0,292.0,393.0,41.0,-866.0,-1.0,61.0,-147.0,-1.0,-0.0,-404.0,-12.0,-1.0,-97.0,229.1831,57.295776,3552.3381,0.0,5557.6904,114.59155,0.0
413,0.0,0.7615942,0.0,0.7615942,0.5,0.5,0.5,0.9999546,6.272877,0.6931472,6.7019606,6.3902407,3.6888795,379.0,548.0,573.0,394.0,0.0,10.0,64.0,2145.0,815.0,1599.0,63.0,659.0,549.0,924.0,597.0,182.0,531.0,3.0,0.0,38.0,41.0,2504.0,12.0,179.0,1.0,63.0,3.0,0.0,22052.0,0.0,0.0,33559.0,0.0,0.0,0.0,1597.0,1.0,15970.0,3.0,179670.0,0.0,133566.0,1017.0,0.0,0.0,596.0,0.0,0.0,0.0,21200.0,1.0,0.29276314,0.99999994,0.0,0.99999994,39.0,218.0,1.0,199.0,783.0,-299.0,1.0,0.0,530.0,2.0,-513.0,0.0,-35.0,-673.0,234.0,0.0,179.0,-1.0,530.0,394.0,39.0,197.0,-1.0,339.0,-198.0,-1.0,-0.0,-596.0,-10.0,-0.0,-234.0,171.88733,0.0,19423.268,0.0,13407.212,114.59155,1.0
414,0.7615942,0.7615942,0.0,0.7615942,0.5,0.7310586,0.7310586,1.0,6.272877,0.6931472,6.7019606,6.3902407,3.5553482,374.0,311.0,987.0,274.0,1.0,25.0,184.0,1691.0,815.0,1383.0,183.0,779.0,311.0,804.0,597.0,717.0,530.0,5.0,1.0,964.0,36.0,2288.0,25.0,713.0,2.0,0.0,4.0,0.0,573948.0,0.0,0.0,873441.0,0.0,596.0,2.0,1381.0,0.0,33144.0,0.0,179670.0,2.0,92886.0,1356.0,0.0,0.0,0.0,0.0,0.0,1.0,18550.0,0.63746226,1.0,0.99999994,1.0,0.99999994,34.0,218.0,3.0,629.0,567.0,-304.0,0.0,0.0,529.0,3.0,-633.0,1.0,-961.0,-673.0,233.0,-1.0,713.0,0.0,530.0,274.0,35.0,-729.0,1.0,339.0,-629.0,-0.0,-1.0,-596.0,-24.0,-0.0,-234.0,229.1831,0.0,19423.268,57.295776,13407.212,114.59155,0.0
415,0.0,0.7615942,0.0,0.9640276,0.5,0.7310586,0.5,1.0,5.6801724,0.6931472,6.7019606,6.001415,3.5553482,288.0,549.0,1107.0,395.0,2.0,37.0,605.0,6390.0,814.0,5844.0,604.0,1007.0,548.0,687.0,405.0,715.0,294.0,2.0,2.0,964.0,36.0,6749.0,38.0,713.0,3.0,603.0,2.0,404.0,389052.0,1.0,1.0,873441.0,293.0,404.0,2.0,5842.0,2.0,210312.0,2.0,74129.0,2.0,99682.0,506.0,0.0,0.0,404.0,2.0,0.0,0.0,10255.0,1.0,1.0,0.99999994,1.0,0.5163265,34.0,410.0,0.0,628.0,5028.0,-218.0,2.0,-1.0,292.0,0.0,-513.0,-1.0,-961.0,-804.0,103.0,0.0,712.0,0.0,292.0,393.0,34.0,-860.0,-1.0,252.0,-628.0,-1.0,-0.0,-404.0,-36.0,-1.0,-103.0,114.59155,57.295776,14495.831,0.0,5901.465,114.59155,1.0
416,0.7615942,0.7615942,0.0,0.7615942,0.5,0.7310586,0.7310586,0.9999938,6.272877,0.0,6.7019606,6.3902407,3.4965076,205.0,549.0,987.0,275.0,1.0,12.0,604.0,3127.0,815.0,2580.0,603.0,1199.0,549.0,804.0,597.0,717.0,530.0,5.0,1.0,964.0,34.0,3486.0,14.0,714.0,2.0,0.0,4.0,0.0,573948.0,0.0,0.0,873441.0,530.0,596.0,0.0,2579.0,0.0,30948.0,4.0,91160.0,1.0,47128.0,688.0,0.0,1.0,596.0,4.0,963.0,1.0,17490.0,0.63746226,0.29276314,0.99999994,1.0,0.99999994,32.0,218.0,2.0,199.0,1765.0,-139.0,0.0,0.0,530.0,3.0,-633.0,0.0,-962.0,-673.0,233.0,0.0,713.0,-1.0,530.0,273.0,32.0,-729.0,1.0,172.0,-198.0,-0.0,-1.0,-596.0,-12.0,-0.0,-234.0,229.1831,0.0,9854.873,57.295776,13407.212,57.295776,0.0
417,0.7615942,0.7615942,0.7615942,0.9640276,0.7310586,0.5,0.7310586,1.0,4.477337,0.6931472,6.7019606,6.001415,3.1354942,362.0,310.0,453.0,274.0,1.0,19.0,185.0,8781.0,814.0,8473.0,184.0,587.0,310.0,362.0,405.0,180.0,88.0,2.0,1.0,964.0,24.0,9378.0,19.0,179.0,3.0,0.0,1.0,0.0,389052.0,1.0,0.0,873441.0,0.0,0.0,2.0,8471.0,0.0,152478.0,0.0,29832.0,0.0,92886.0,339.0,339.0,0.0,0.0,0.0,0.0,1.0,2024.0,0.63746226,1.0,0.99999994,1.0,0.09795918,22.0,410.0,0.0,626.0,7657.0,-316.0,1.0,-3.0,87.0,-3.0,-633.0,0.0,-961.0,-857.0,49.0,-1.0,178.0,0.0,87.0,274.0,23.0,-913.0,1.0,338.0,-629.0,-0.0,-1.0,-404.0,-18.0,-0.0,-50.0,57.295776,0.0,19423.268,57.295776,2864.7888,114.59155,1.0
418,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,1.0,6.272877,0.6931472,4.934474,6.3902407,3.4339871,205.0,311.0,1107.0,394.0,1.0,21.0,64.0,3092.0,140.0,2784.0,63.0,659.0,311.0,924.0,596.0,714.0,531.0,1.0,1.0,963.0,32.0,3689.0,22.0,713.0,2.0,63.0,1.0,0.0,573948.0,0.0,0.0,873441.0,0.0,596.0,0.0,2782.0,1.0,58422.0,0.0,92220.0,2.0,68556.0,174.0,174.0,0.0,0.0,0.0,0.0,0.0,16430.0,1.0,0.20723684,0.11994785,1.0,0.99999994,31.0,-457.0,0.0,147.0,2643.0,-143.0,1.0,-1.0,530.0,0.0,-513.0,1.0,-961.0,-673.0,234.0,0.0,713.0,0.0,530.0,394.0,31.0,-729.0,-1.0,174.0,-147.0,-1.0,-0.0,-596.0,-21.0,-0.0,-234.0,57.295776,0.0,9969.465,0.0,13407.212,114.59155,1.0
419,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,1.0,6.272877,0.6931472,6.7019606,6.3902407,3.4965076,372.0,311.0,982.0,269.0,1.0,19.0,184.0,1352.0,815.0,1044.0,183.0,779.0,311.0,799.0,597.0,717.0,530.0,4.0,1.0,964.0,34.0,1949.0,19.0,713.0,2.0,0.0,4.0,0.0,573948.0,0.0,0.0,873441.0,0.0,596.0,2.0,1042.0,0.0,18756.0,0.0,179670.0,2.0,91191.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,17490.0,0.62235653,1.0,0.99999994,1.0,0.99999994,32.0,218.0,3.0,629.0,228.0,-306.0,1.0,0.0,529.0,3.0,-638.0,1.0,-961.0,-673.0,234.0,-1.0,713.0,0.0,530.0,269.0,33.0,-729.0,0.0,339.0,-629.0,-0.0,-0.0,-596.0,-18.0,-0.0,-234.0,229.1831,0.0,19423.268,0.0,13407.212,114.59155,0.0
420,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.5,0.5,0.99999964,6.272877,1.0986123,6.7019606,6.3902407,2.9957323,194.0,310.0,573.0,394.0,1.0,16.0,49.0,3496.0,815.0,3189.0,48.0,644.0,311.0,924.0,597.0,181.0,531.0,2.0,1.0,964.0,21.0,4093.0,16.0,179.0,2.0,48.0,2.0,0.0,573948.0,0.0,0.0,873441.0,0.0,0.0,3.0,3186.0,1.0,47790.0,0.0,92220.0,0.0,68556.0,348.0,174.0,0.0,0.0,0.0,0.0,0.0,10600.0,1.0,1.0,0.99999994,1.0,0.99999994,19.0,218.0,1.0,629.0,2372.0,-154.0,1.0,0.0,529.0,1.0,-513.0,1.0,-960.0,-673.0,234.0,-1.0,179.0,0.0,530.0,394.0,20.0,-729.0,-1.0,174.0,-629.0,-1.0,-0.0,-596.0,-15.0,-0.0,-234.0,114.59155,0.0,9969.465,0.0,13407.212,171.88733,1.0
421,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,0.9999938,6.272877,0.6931472,6.7019606,6.3902407,3.4011974,369.0,549.0,982.0,269.0,1.0,13.0,184.0,2576.0,815.0,2030.0,183.0,779.0,549.0,799.0,597.0,717.0,530.0,4.0,1.0,964.0,31.0,2935.0,13.0,713.0,2.0,0.0,4.0,0.0,573948.0,0.0,0.0,873441.0,0.0,596.0,2.0,2028.0,0.0,24336.0,4.0,179670.0,2.0,91191.0,1356.0,339.0,0.0,596.0,0.0,0.0,0.0,15900.0,0.62235653,1.0,0.99999994,1.0,0.99999994,29.0,218.0,3.0,628.0,1214.0,-309.0,1.0,-1.0,529.0,2.0,-638.0,0.0,-961.0,-804.0,103.0,-1.0,713.0,-1.0,530.0,269.0,29.0,-860.0,0.0,339.0,-629.0,-0.0,-0.0,-596.0,-12.0,-0.0,-103.0,229.1831,0.0,19423.268,0.0,5901.465,114.59155,1.0
422,0.0,0.7615942,0.0,0.9640276,0.5,0.7310586,0.5,0.9999938,5.6801724,1.0986123,6.7019606,6.3902407,3.8501477,221.0,549.0,982.0,270.0,1.0,12.0,605.0,1506.0,814.0,961.0,603.0,1199.0,548.0,562.0,597.0,715.0,293.0,2.0,2.0,964.0,48.0,1865.0,14.0,714.0,3.0,0.0,2.0,0.0,573948.0,0.0,0.0,873441.0,293.0,596.0,0.0,958.0,0.0,11496.0,2.0,50982.0,3.0,46806.0,348.0,0.0,0.0,596.0,2.0,963.0,0.0,13771.0,0.62235653,0.29276314,0.99999994,1.0,0.5163265,46.0,218.0,0.0,199.0,144.0,-127.0,2.0,0.0,293.0,1.0,-638.0,-1.0,-960.0,-673.0,234.0,1.0,713.0,0.0,293.0,268.0,46.0,-729.0,0.0,174.0,-198.0,-0.0,-0.0,-596.0,-12.0,-1.0,-234.0,114.59155,57.295776,9969.465,0.0,13407.212,171.88733,1.0
423,0.0,0.7615942,0.0,0.9640276,0.5,0.7310586,0.5,1.0,4.477337,1.0986123,6.7019606,6.3902407,3.5263605,208.0,549.0,1107.0,394.0,1.0,21.0,105.0,2139.0,814.0,1594.0,103.0,699.0,548.0,482.0,597.0,717.0,89.0,4.0,1.0,964.0,35.0,2498.0,22.0,714.0,3.0,103.0,4.0,0.0,573948.0,0.0,0.0,873441.0,0.0,596.0,0.0,1591.0,2.0,33411.0,4.0,15312.0,3.0,68556.0,696.0,0.0,0.0,596.0,0.0,963.0,0.0,2992.0,1.0,0.20723684,0.99999994,1.0,0.09795918,33.0,218.0,3.0,143.0,777.0,-140.0,2.0,-4.0,88.0,-1.0,-513.0,-1.0,-960.0,-726.0,181.0,0.0,713.0,-1.0,88.0,394.0,33.0,-782.0,-1.0,174.0,-147.0,-1.0,-0.0,-596.0,-21.0,-0.0,-181.0,229.1831,0.0,9969.465,0.0,10370.535,171.88733,1.0
424,0.0,0.7615942,0.0,0.7615942,0.5,0.7310586,0.5,0.9999938,6.272877,0.6931472,4.934474,6.001415,3.218876,278.0,311.0,982.0,269.0,2.0,13.0,184.0,3072.0,140.0,2764.0,184.0,587.0,311.0,799.0,404.0,714.0,530.0,1.0,1.0,963.0,26.0,3669.0,13.0,713.0,2.0,0.0,1.0,404.0,389052.0,0.0,0.0,873441.0,0.0,404.0,2.0,2762.0,0.0,33144.0,0.0,134090.0,2.0,68057.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,13250.0,0.62235653,1.0,0.11994785,1.0,0.99999994,25.0,-265.0,0.0,625.0,2623.0,-228.0,1.0,-5.0,529.0,-4.0,-638.0,1.0,-961.0,-726.0,181.0,-1.0,712.0,0.0,529.0,269.0,25.0,-782.0,0.0,252.0,-629.0,-0.0,-0.0,-404.0,-12.0,-0.0,-181.0,57.295776,0.0,14495.831,0.0,10370.535,114.59155,0.0
425,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.5,0.5,1.0,6.272877,1.0986123,6.7019606,6.001415,3.0445225,360.0,92.0,448.0,270.0,1.0,19.0,604.0,2871.0,815.0,2782.0,604.0,1007.0,93.0,799.0,405.0,180.0,530.0,1.0,1.0,964.0,22.0,3686.0,19.0,179.0,2.0,0.0,1.0,0.0,389052.0,1.0,1.0,873441.0,530.0,0.0,3.0,2779.0,0.0,50022.0,0.0,179670.0,0.0,91191.0,339.0,339.0,1.0,0.0,1.0,0.0,0.0,11130.0,0.62235653,1.0,0.99999994,1.0,0.99999994,20.0,410.0,0.0,628.0,1965.0,-318.0,1.0,-1.0,529.0,-1.0,-638.0,1.0,-960.0,-804.0,103.0,-1.0,178.0,0.0,529.0,268.0,21.0,-860.0,0.0,338.0,-629.0,-0.0,-0.0,-404.0,-18.0,-0.0,-103.0,57.295776,0.0,19423.268,0.0,5901.465,171.88733,1.0
426,0.0,0.7615942,0.7615942,0.9640276,0.7310586,0.7310586,0.5,1.0,5.6801724,0.6931472,6.7019606,6.3902407,3.3672957,282.0,549.0,1107.0,395.0,2.0,29.0,605.0,3291.0,814.0,2745.0,603.0,1199.0,548.0,687.0,597.0,717.0,294.0,4.0,2.0,964.0,30.0,3650.0,29.0,713.0,3.0,603.0,4.0,596.0,573948.0,0.0,1.0,873441.0,293.0,596.0,2.0,2743.0,2.0,76804.0,4.0,74129.0,2.0,99682.0,1012.0,253.0,0.0,596.0,4.0,0.0,0.0,8497.0,1.0,1.0,0.99999994,1.0,0.5163265,28.0,218.0,3.0,623.0,1929.0,-224.0,2.0,-6.0,292.0,-3.0,-513.0,-1.0,-961.0,-627.0,280.0,0.0,713.0,0.0,293.0,393.0,28.0,-683.0,-1.0,253.0,-629.0,-1.0,-0.0,-596.0,-28.0,-1.0,-280.0,229.1831,57.295776,14495.831,0.0,16042.817,114.59155,1.0
427,0.0,0.7615942,0.0,0.9640276,0.5,0.7310586,0.5,1.0,5.6801724,1.0986123,6.7019606,6.3902407,3.8286414,385.0,549.0,1107.0,394.0,1.0,19.0,50.0,1697.0,814.0,1152.0,48.0,644.0,548.0,687.0,597.0,717.0,294.0,4.0,2.0,964.0,47.0,2056.0,19.0,714.0,3.0,48.0,4.0,0.0,573948.0,0.0,0.0,873441.0,0.0,596.0,3.0,1149.0,2.0,20682.0,4.0,99327.0,3.0,133566.0,1356.0,0.0,0.0,596.0,0.0,963.0,0.0,13478.0,1.0,1.0,0.99999994,1.0,0.5163265,45.0,218.0,3.0,623.0,335.0,-293.0,2.0,-6.0,292.0,-3.0,-513.0,-1.0,-960.0,-627.0,280.0,0.0,713.0,0.0,293.0,394.0,45.0,-683.0,-1.0,339.0,-629.0,-1.0,-0.0,-596.0,-18.0,-1.0,-280.0,229.1831,57.295776,19423.268,0.0,16042.817,171.88733,1.0
428,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,0.9998766,6.272877,1.3862944,6.7019606,6.3902407,2.9957323,273.0,549.0,1107.0,395.0,2.0,10.0,604.0,1861.0,815.0,1317.0,603.0,1199.0,549.0,924.0,597.0,714.0,531.0,1.0,1.0,964.0,21.0,2220.0,10.0,713.0,2.0,603.0,1.0,596.0,573948.0,0.0,1.0,873441.0,530.0,596.0,4.0,1313.0,1.0,11817.0,1.0,134090.0,4.0,99682.0,253.0,253.0,1.0,596.0,1.0,0.0,0.0,10600.0,1.0,1.0,0.99999994,1.0,0.99999994,19.0,218.0,0.0,625.0,499.0,-233.0,1.0,-4.0,529.0,-4.0,-513.0,0.0,-959.0,-726.0,181.0,-1.0,713.0,-1.0,530.0,393.0,19.0,-782.0,-1.0,253.0,-629.0,-1.0,-0.0,-596.0,-9.0,-0.0,-181.0,57.295776,0.0,14495.831,0.0,10370.535,229.1831,1.0
