,fixed acidity_square,alcohol_square,volatile acidity_square,chlorides_exp,density_sin,volatile acidity_sin,fixed acidity_sin,density_sigmoid,chlorides_sigmoid,alcohol_sigmoid,alcohol_cos,chlorides_cos,density_cos,free sulfur dioxide_rbfFeature,sulphates_rbfFeature,pH_rbfFeature,residual sugar_tanh,volatile acidity_tanh,free sulfur dioxide_tanh,pH_zscore,alcohol_zscore,residual sugar_zscore,citric acid_zscore,alcohol_degree,residual sugar_degree,citric acid_degree,sulphates_degree,quality
2648,43.56,104.04,0.0529,1.0586559,0.8401501,0.22797753,0.31154135,0.7305786,0.51424617,0.9999628,-0.71426564,0.99837595,0.54235387,-0.3778814,0.40879875,0.3705398,1.0,0.22602835,1.0,0.9387236,-0.2553989,1.5889819,-0.3651966,584.41693,827.924,16.615776,30.93972,6
2649,51.1225,104.04,0.0289,1.12637,0.83918345,0.16918235,0.7622711,0.73022807,0.52971494,0.9999628,-0.71426564,0.99292785,0.5438485,-0.3993034,-0.053806588,0.022128733,1.0,0.16838105,1.0,-0.2534463,-0.2553989,0.63266486,-0.7783943,584.41693,550.0395,13.750987,25.210142,6
2650,49.0,90.25,0.1156,1.0682267,0.83909094,0.3334871,0.6569866,0.73019457,0.51649404,0.99992514,-0.9971722,0.99782276,0.54399115,0.20201665,0.104155436,-0.18953866,0.999998,0.3274774,1.0,-0.51837295,-0.8242757,0.10028219,0.46119884,544.3099,395.34088,22.345354,30.366764,5
2651,40.96,86.49,0.4624,1.0714362,0.8379249,0.628793,0.1165492,0.72977275,0.51724315,0.99990857,-0.99222535,0.99762046,0.54578555,0.4024347,0.24087128,-0.33622146,0.9977749,0.5915194,1.0,-0.05475133,-0.9868119,-0.5898435,-0.6131152,532.85077,194.80565,14.896903,22.918312,5
2652,53.29,166.41,0.0484,1.018163,0.83567464,0.21822962,0.8504366,0.72896147,0.50449985,0.9999975,0.94486004,0.999838,0.5492248,-0.37775147,0.3848693,-0.0190837,0.9800964,0.21651806,1.0,-0.8495313,1.9388402,-0.80674016,-0.1999175,739.11554,131.78029,17.761692,19.480564,7
2653,40.96,75.69,0.0784,1.0428945,0.84031284,0.27635565,0.1165492,0.7306376,0.51049846,0.99983346,-0.7486466,0.99911815,0.5421018,-0.2827309,0.14820333,-0.3727152,1.0,0.27290508,1.0,-0.31967798,-1.4744205,0.9087151,-0.5304757,498.47327,630.2536,15.46986,26.356058,5
2654,47.61,88.36,0.16,1.0843709,0.83987343,0.38941833,0.5784398,0.73047817,0.52023894,0.99991727,-0.99969304,0.99672127,0.5427823,0.21515186,0.41876635,-0.41857502,0.9999864,0.37994897,1.0,1.4023453,-0.9055438,-0.08703764,-0.9436734,538.5803,340.90988,12.605071,32.658596,5
2655,46.24,102.01,0.0361,1.0345846,0.8383231,0.1888589,0.49411336,0.7299167,0.5084992,0.99995893,-0.7805682,0.9994221,0.5451737,-0.20216843,-0.4237047,0.1812958,0.9999257,0.18774621,1.0,0.276407,-0.336667,-0.2546396,-0.8610338,578.6874,292.20847,13.178029,39.53409,5
2656,50.41,100.0,0.0529,1.0397705,0.83865005,0.22797753,0.72896904,0.73003495,0.50974876,0.9999546,-0.8390715,0.9992396,0.54467064,-0.12823763,-0.10119472,-0.4085198,0.99995923,0.22602835,1.0,0.011480335,-0.41793513,-0.19548596,-0.7783943,572.9578,309.39722,13.750987,44.69071,4
2657,41.6025,123.21,0.0196,1.0512711,0.8366619,0.13954312,0.1660421,0.729317,0.5124974,0.99998486,0.10423603,0.99875027,0.5477197,0.3530479,0.0058103194,0.22315446,0.8336546,0.13909245,1.0,0.5413337,0.4760141,-1.0236368,0.7091175,635.98315,68.75494,24.064228,39.53409,7
2658,42.25,106.09,0.0225,1.0533757,0.83978117,0.14943813,0.21511999,0.7304447,0.5129971,0.9999664,-0.6408264,0.9986483,0.54292506,-0.18525699,0.39126813,0.23482363,1.0,0.14888503,1.0,0.47510198,-0.17413078,1.2242012,0.8743965,590.14655,721.9268,25.210142,40.107044,7
2659,50.41,148.84,0.0225,1.0335505,0.8358833,0.14943813,0.72896904,0.72903657,0.5082492,0.999995,0.9336336,0.9994556,0.5489072,-0.07982862,0.37467757,-0.20220868,0.7615942,0.14888503,1.0,0.34263864,1.3699633,-1.0630726,0.04800112,699.0085,57.29578,19.480564,23.49127,6
2660,44.89,86.49,0.1089,1.0692955,0.8389876,0.32404304,0.40484992,0.73015714,0.5167437,0.99990857,-0.99222535,0.99775636,0.5441506,0.26733416,0.39938268,-0.06060055,0.9999963,0.31852078,1.0,-0.51837295,-0.9868119,0.04112856,0.04800112,532.85077,378.15213,19.480564,27.501974,6
2661,51.84,127.69,0.09,1.0418521,0.83686996,0.29552022,0.79366785,0.729392,0.51024854,0.9999876,0.29974535,0.99915963,0.5474017,-0.41542485,0.36995408,-0.37444708,0.90514827,0.2913126,1.0,0.011480335,0.63855034,-0.96448314,-0.6131152,647.4423,85.94367,14.896903,32.085636,6
2662,49.0,116.64,0.0529,1.0439379,0.83667284,0.22797753,0.6569866,0.72932094,0.5107483,0.9999796,-0.1943299,0.99907565,0.54770297,-0.36900428,0.16720974,-0.040070355,0.7615942,0.22602835,1.0,-0.9819946,0.23220977,-1.0630726,-0.03463842,618.79443,57.29578,18.907608,37.242256,6
2663,64.0,125.44,0.0169,1.0335505,0.8362673,0.12963414,0.98935825,0.7291748,0.5082492,0.99998635,0.20300487,0.9994556,0.54832196,-0.1552366,0.21355419,0.34580663,0.800499,0.12927258,1.0,-1.3793846,0.5572822,-1.0433546,-0.69575477,641.7127,63.025356,14.323945,22.345354,8
2664,38.44,156.25,0.0441,1.0304545,0.8367933,0.2084599,-0.083089404,0.72936434,0.50749946,0.99999624,0.99779826,0.99955004,0.5475189,0.18292518,-0.23748736,0.04704022,0.9999963,0.2069665,1.0,0.87249196,1.6137676,0.04112856,0.04800112,716.19727,378.15213,19.480564,25.7831,7
2665,68.89,86.49,0.16,1.0512711,0.8403345,0.38941833,0.90217185,0.7306455,0.5124974,0.99990857,-0.99222535,0.99875027,0.5420682,0.14649573,0.42391613,-0.15842359,0.9999998,0.37994897,1.0,1.3361136,-0.9868119,0.3566146,0.6264779,532.85077,469.82538,23.49127,28.074932,5
2666,34.81,166.41,0.1156,1.0304545,0.8354329,0.3334871,-0.37387666,0.72887456,0.50749946,0.9999975,0.94486004,0.99955004,0.54959244,-0.075917706,-0.16613053,0.10191328,0.9640276,0.3274774,1.0,1.4023453,1.9388402,-0.8658938,-0.1999175,739.11554,114.59156,17.761692,23.49127,7
2667,43.56,125.44,0.0144,1.0397705,0.83665097,0.119712204,0.31154135,0.729313,0.50974876,0.99998635,0.20300487,0.9992396,0.5477364,-0.36372393,0.37693134,-0.09051018,0.88535166,0.1194273,1.0,0.077712,0.5572822,-0.984201,-0.69575477,641.7127,80.21409,14.323945,25.7831,7
2668,92.16,158.76,0.429025,1.0397705,0.83705604,0.60915923,-0.17432678,0.7294591,0.50974876,0.9999966,0.9994346,0.9992396,0.5471172,-0.41881314,0.4165452,0.012554524,0.9640276,0.57502633,1.0,-1.2469213,1.6950358,-0.8658938,-1.026313,721.9268,114.59156,12.032114,57.29578,6
2669,46.24,86.49,0.0676,1.0470744,0.8392106,0.25708055,0.49411336,0.7302379,0.511498,0.99990857,-0.99222535,0.9989422,0.54380655,0.3661783,0.38986003,-0.423359,0.9999994,0.25429553,1.0,0.077712,-0.9868119,0.21858945,0.5438384,532.85077,429.71835,22.918312,28.074932,5
2670,34.81,166.41,0.1156,1.0304545,0.8354329,0.3334871,-0.37387666,0.72887456,0.50749946,0.9999975,0.94486004,0.99955004,0.54959244,-0.075917706,-0.16613053,0.10191328,0.9640276,0.3274774,1.0,1.4023453,1.9388402,-0.8658938,-0.1999175,739.11554,114.59156,17.761692,23.49127,7
2671,34.81,166.41,0.09,1.0304545,0.8354329,0.29552022,-0.37387666,0.72887456,0.50749946,0.9999975,0.94486004,0.99955004,0.54959244,-0.092342295,-0.17951514,0.13034722,0.9640276,0.2913126,1.0,1.4685769,1.9388402,-0.8658938,-0.28255704,739.11554,114.59156,17.188734,23.49127,7
2672,49.0,90.25,0.0225,1.0502204,0.839868,0.14943813,0.6569866,0.7304762,0.51224756,0.99992514,-0.9971722,0.99879974,0.5427907,0.424965,-0.25623208,0.4260244,1.0,0.14888503,1.0,0.077712,-0.8242757,1.3622262,-0.28255704,544.3099,762.0339,17.188734,20.62648,7
2673,62.41,141.61,0.1369,1.037693,0.83662903,0.36161542,0.99894136,0.72930515,0.509249,0.9999932,0.7860703,0.99931556,0.5477699,-0.13244613,-0.1372819,0.22574149,0.99333036,0.35399172,0.9999092,0.011480335,1.126159,-0.69829184,-0.1999175,681.81976,163.29297,17.761692,20.62648,6
2674,51.84,106.09,0.1225,1.0325176,0.8378539,0.3428978,0.79366785,0.7297471,0.5079993,0.9999664,-0.6408264,0.99948806,0.5458945,-0.38388002,-0.3789915,-0.3986147,0.99997264,0.33637553,1.0,-1.7105429,-0.17413078,-0.1560502,-0.69575477,590.14655,320.85635,14.323945,37.815216,7
2675,51.84,106.09,0.1024,1.0335505,0.8378539,0.31456655,0.79366785,0.7297471,0.5082492,0.9999664,-0.6408264,0.9994556,0.5458945,-0.3764738,-0.37784854,-0.404994,0.99997264,0.30950692,1.0,-1.7767746,-0.17413078,-0.1560502,-0.7783943,590.14655,320.85635,13.750987,37.815216,7
2676,57.76,125.44,0.01,1.0314856,0.83654135,0.099833414,0.96791965,0.72927356,0.5077494,0.99998635,0.20300487,0.9995195,0.5479038,0.15692863,-0.41797966,-0.033808164,0.7615942,0.099667996,1.0,-0.8495313,0.5572822,-1.0630726,-0.03463842,641.7127,57.29578,18.907608,38.96113,6
2677,38.44,144.0,0.0625,1.0304545,0.8361028,0.24740396,-0.083089404,0.72911555,0.50749946,0.99999386,0.84385395,0.99955004,0.54857284,-0.3519181,0.24432828,-0.23700497,0.9966824,0.24491866,1.0,-0.05475133,1.2074271,-0.62927926,-0.1999175,687.5494,183.3465,17.761692,17.761692,6
2678,50.41,92.16,0.0961,1.0428945,0.8376901,0.30505863,0.72896904,0.729688,0.51049846,0.9999323,-0.98468786,0.99911815,0.5461458,0.425079,0.3332633,0.09607038,0.7615942,0.3004371,1.0,-0.38590965,-0.74300754,-1.0630726,-1.356871,550.0395,57.29578,9.740282,22.918312,5
2679,57.76,84.64,0.0324,1.0418521,0.83958566,0.17902957,0.96791965,0.7303738,0.51024854,0.99989897,-0.9748436,0.99915963,0.5432274,0.082903124,0.25540707,0.2642408,0.9999986,0.17808087,1.0,0.077712,-1.0680801,0.13971794,-0.44783613,527.12115,406.80005,16.042818,24.064228,6
2680,64.0,166.41,0.0289,1.0294245,0.8357186,0.16918235,0.98935825,0.7289773,0.5072495,0.9999975,0.94486004,0.99957955,0.549158,0.077479444,-0.072133645,-0.2518979,0.9836749,0.16838105,1.0,-1.0482262,1.9388402,-0.78702223,-0.3651966,739.11554,137.50987,16.615776,18.907608,6
2681,51.84,86.49,0.0361,1.0628989,0.8402369,0.1888589,0.79366785,0.7306101,0.51524526,0.99990857,-0.99222535,0.9981401,0.54221946,0.38702625,-0.16066054,0.17985061,1.0,0.18774621,1.0,-1.3131529,-0.9868119,0.9481509,-0.5304757,532.85077,641.7127,15.46986,33.80451,6
2682,57.76,146.41,0.1024,1.0304545,0.83803403,0.31456655,0.96791965,0.7298122,0.50749946,0.99999446,0.8932061,0.99955004,0.54561794,-0.23826721,-0.17168668,-0.3973737,1.0,0.30950692,1.0,-0.5846046,1.2886952,0.612947,-0.69575477,693.27893,544.3099,14.323945,25.210142,6
2683,50.41,92.16,0.0961,1.0428945,0.8376901,0.30505863,0.72896904,0.729688,0.51049846,0.9999323,-0.98468786,0.99911815,0.5461458,0.425079,0.3332633,0.09607038,0.7615942,0.3004371,1.0,-0.38590965,-0.74300754,-1.0630726,-1.356871,550.0395,57.29578,9.740282,22.918312,5
2684,43.56,125.44,0.0441,1.026341,0.8370287,0.2084599,0.31154135,0.7294492,0.50649965,0.99998635,0.20300487,0.99966204,0.547159,-0.22748469,0.37710068,-0.18829963,0.946806,0.2069665,1.0,1.2036502,0.5572822,-0.9053295,-0.3651966,641.7127,103.1324,16.615776,27.501974,6
2685,49.0,125.44,0.0256,1.0294245,0.83671665,0.15931821,0.6569866,0.72933674,0.5072495,0.99998635,0.20300487,0.99957955,0.54763603,-0.4035461,0.4045921,0.35742766,0.9890274,0.1586485,1.0,-0.51837295,0.5572822,-0.7475865,0.2132802,641.7127,148.96902,20.62648,21.199438,7
2686,64.0,166.41,0.0289,1.0294245,0.8357186,0.16918235,0.98935825,0.7289773,0.5072495,0.9999975,0.94486004,0.99957955,0.549158,0.077479444,-0.072133645,-0.2518979,0.9836749,0.16838105,1.0,-1.0482262,1.9388402,-0.78702223,-0.3651966,739.11554,137.50987,16.615776,18.907608,6
2687,43.56,84.64,0.0576,1.0428945,0.83917797,0.23770262,0.31154135,0.7302261,0.51049846,0.99989897,-0.9748436,0.99911815,0.54385686,0.32371172,-0.38375652,-0.05889151,0.99999976,0.23549575,1.0,0.14394367,-1.0680801,0.31717885,0.3785593,527.12115,458.36624,21.772396,26.356058,5
2688,51.84,86.49,0.0361,1.0628989,0.8402369,0.1888589,0.79366785,0.7306101,0.51524526,0.99990857,-0.99222535,0.9981401,0.54221946,0.38702625,-0.16066054,0.17985061,1.0,0.18774621,1.0,-1.3131529,-0.9868119,0.9481509,-0.5304757,532.85077,641.7127,15.46986,33.80451,6
2689,57.76,84.64,0.0324,1.0418521,0.83958566,0.17902957,0.96791965,0.7303738,0.51024854,0.99989897,-0.9748436,0.99915963,0.5432274,0.082903124,0.25540707,0.2642408,0.9999986,0.17808087,1.0,0.077712,-1.0680801,0.13971794,-0.44783613,527.12115,406.80005,16.042818,24.064228,6
2690,47.61,86.49,0.09,1.0418521,0.8383667,0.29552022,0.5784398,0.7299325,0.51024854,0.99990857,-0.99222535,0.99915963,0.54510665,0.26470402,-0.15588439,0.12764654,0.997283,0.2913126,1.0,-0.05475133,-0.9868119,-0.6095614,-0.69575477,532.85077,189.07607,14.323945,28.64789,6
2691,38.44,114.49,0.0784,1.0304545,0.8381486,0.27635565,-0.083089404,0.72985363,0.50749946,0.99997747,-0.29128927,0.99955004,0.545442,0.38733944,0.23628025,-0.35227147,1.0,0.27290508,1.0,0.077712,0.15094167,0.77069,-0.5304757,613.0648,590.14655,15.46986,20.62648,6
2692,47.61,96.04,0.0961,1.0242903,0.8371654,0.30505863,0.5784398,0.72949857,0.5059997,0.99994457,-0.9304263,0.999712,0.54694974,-0.1821148,0.1729473,-0.42619085,0.8336546,0.3004371,1.0,-0.91576296,-0.58047134,-1.0236368,-0.11727796,561.49866,68.75494,18.33465,30.93972,6
2693,44.89,106.09,0.0529,1.0366559,0.83742785,0.22797753,0.40484992,0.7295933,0.50899905,0.9999664,-0.6408264,0.9993521,0.54654783,-0.39679208,-0.4095893,-0.2196895,0.9216685,0.22602835,1.0,0.7400286,-0.17413078,-0.94476527,-0.69575477,590.14655,91.67325,14.323945,30.93972,6
2694,38.44,114.49,0.0784,1.0304545,0.8381486,0.27635565,-0.083089404,0.72985363,0.50749946,0.99997747,-0.29128927,0.99955004,0.545442,0.38733944,0.23628025,-0.35227147,1.0,0.27290508,1.0,0.077712,0.15094167,0.77069,-0.5304757,613.0648,590.14655,15.46986,20.62648,6
2695,32.49,127.69,0.0529,1.0253152,0.8373951,0.22797753,-0.5506855,0.7295814,0.50624967,0.9999876,0.29974535,0.9996875,0.5465981,-0.42455715,-0.42639926,-0.4217568,1.0,0.22602835,1.0,0.6075653,0.63855034,0.6425238,-0.44783613,647.4423,552.9043,16.042818,21.772396,6
2696,42.25,77.44,0.0484,1.0491706,0.8409519,0.21822962,0.21511999,0.73086977,0.5119977,0.99984926,-0.81109303,0.9988482,0.54110986,0.4231515,0.42639104,0.35945633,1.0,0.21651806,1.0,-1.114458,-1.3931525,1.9734805,1.3702338,504.20285,939.65076,28.64789,28.074932,6
2697,49.0,116.64,0.0324,1.0439379,0.8372092,0.17902957,0.6569866,0.72951436,0.5107483,0.9999796,-0.1943299,0.99907565,0.54688275,-0.41839895,0.056069307,0.3594253,0.90514827,0.17808087,1.0,-0.05475133,0.23220977,-0.96448314,0.29591975,618.79443,85.94367,21.199438,28.64789,5
2698,47.61,96.04,0.0961,1.0242903,0.8371654,0.30505863,0.5784398,0.72949857,0.5059997,0.99994457,-0.9304263,0.999712,0.54694974,-0.1821148,0.1729473,-0.42619085,0.8336546,0.3004371,1.0,-0.91576296,-0.58047134,-1.0236368,-0.11727796,561.49866,68.75494,18.33465,30.93972,6
2699,47.61,86.49,0.09,1.0418521,0.8383667,0.29552022,0.5784398,0.7299325,0.51024854,0.99990857,-0.99222535,0.99915963,0.54510665,0.26470402,-0.15588439,0.12764654,0.997283,0.2913126,1.0,-0.05475133,-0.9868119,-0.6095614,-0.69575477,532.85077,189.07607,14.323945,28.64789,6
2700,42.25,132.25,0.2116,1.0273678,0.83693016,0.44394812,0.21511999,0.7294137,0.5067496,0.99998987,0.48330477,0.9996355,0.5473097,-0.37364653,-0.3587803,0.36410046,0.9999092,0.4300842,1.0,0.47510198,0.80108654,-0.27435747,-0.1999175,658.9015,286.4789,17.761692,34.37747,7
2701,42.25,77.44,0.0529,1.0387312,0.8410601,0.22797753,0.21511999,0.7309091,0.50949883,0.99984926,-0.81109303,0.99927807,0.54094166,-0.39349738,0.25869226,-0.08671358,1.0,0.22602835,1.0,0.47510198,-1.3931525,1.9537627,0.2132802,504.20285,933.9212,20.62648,23.49127,5
2702,42.25,77.44,0.0529,1.0387312,0.8410601,0.22797753,0.21511999,0.7309091,0.50949883,0.99984926,-0.81109303,0.99927807,0.54094166,-0.39349738,0.25869226,-0.08671358,1.0,0.22602835,1.0,0.47510198,-1.3931525,1.9537627,0.2132802,504.20285,933.9212,20.62648,23.49127,5
2703,42.25,77.44,0.0529,1.0387312,0.8410601,0.22797753,0.21511999,0.7309091,0.50949883,0.99984926,-0.81109303,0.99927807,0.54094166,-0.39349738,0.25869226,-0.08671358,1.0,0.22602835,1.0,0.47510198,-1.3931525,1.9537627,0.2132802,504.20285,933.9212,20.62648,23.49127,5
2704,43.56,88.36,0.0676,1.1853049,0.8390855,0.25708055,0.31154135,0.7301926,0.5423979,0.99991727,-0.99969304,0.9855848,0.54399955,0.14417562,-0.41486707,-0.10290252,0.99999547,0.25429553,1.0,0.011480335,-0.9055438,0.021410683,0.3785593,538.5803,372.42258,21.772396,21.772396,6
2705,44.89,88.36,0.0676,1.1864908,0.83909637,0.25708055,0.40484992,0.73019654,0.5426461,0.99991727,-0.99969304,0.9854151,0.54398274,-0.42455292,-0.35149297,0.30130196,0.99999446,0.25429553,1.0,0.011480335,-0.9055438,0.0016928067,0.46119884,538.5803,366.693,22.345354,21.772396,6
2706,56.25,92.16,0.0784,1.0460279,0.83995485,0.27635565,0.93799996,0.73050773,0.5112481,0.9999323,-0.98468786,0.9989877,0.5426563,-0.19724484,-0.39099738,-0.17982358,1.0,0.27290508,1.0,-0.18721466,-0.74300754,0.7509721,0.46119884,550.0395,584.41693,22.345354,36.09634,6
2707,42.25,77.44,0.0529,1.0387312,0.8410601,0.22797753,0.21511999,0.7309091,0.50949883,0.99984926,-0.81109303,0.99927807,0.54094166,-0.39349738,0.25869226,-0.08671358,1.0,0.22602835,1.0,0.47510198,-1.3931525,1.9537627,0.2132802,504.20285,933.9212,20.62648,23.49127,5
2708,46.24,86.49,0.0529,1.0449823,0.8391943,0.22797753,0.49411336,0.730232,0.51099825,0.99990857,-0.99222535,0.99903214,0.5438317,0.37888277,0.39339322,0.07513557,0.9999992,0.22602835,1.0,0.21017532,-0.9868119,0.19887157,0.7091175,532.85077,423.98877,24.064228,27.501974,6
2709,60.84,79.21,0.0625,1.0449823,0.8413413,0.24740396,0.9985433,0.7310114,0.51099825,0.9998636,-0.8654352,0.99903214,0.5405042,-0.32247138,-0.41134498,-0.3489013,1.0,0.24491866,1.0,0.21017532,-1.3118844,1.4410979,0.04800112,509.93243,784.9522,19.480564,42.971836,5
2710,60.84,79.21,0.0625,1.0449823,0.8413413,0.24740396,0.9985433,0.7310114,0.51099825,0.9998636,-0.8654352,0.99903214,0.5405042,-0.32247138,-0.41134498,-0.3489013,1.0,0.24491866,1.0,0.21017532,-1.3118844,1.4410979,0.04800112,509.93243,784.9522,19.480564,42.971836,5
2711,31.36,100.0,0.04,1.0502204,0.8376464,0.19866933,-0.63126665,0.7296722,0.51224756,0.9999546,-0.8390715,0.99879974,0.54621285,0.3364157,-0.20232174,-0.4027862,0.8617232,0.19737533,1.0,3.6542218,-0.41793513,-1.0039189,-0.9436734,572.9578,74.48451,12.605071,24.637186,5
2712,40.96,82.81,0.0441,1.0460279,0.83913994,0.2084599,0.1165492,0.73021233,0.5112481,0.99988836,-0.9477216,0.9989877,0.5439156,-0.2225213,0.06648378,0.0054645347,0.9999992,0.2069665,1.0,0.34263864,-1.1493481,0.19887157,0.8743965,521.3916,423.98877,25.210142,26.356058,5
2713,46.24,86.49,0.0529,1.0449823,0.8391943,0.22797753,0.49411336,0.730232,0.51099825,0.99990857,-0.99222535,0.99903214,0.5438317,0.37888277,0.39339322,0.07513557,0.9999992,0.22602835,1.0,0.21017532,-0.9868119,0.19887157,0.7091175,532.85077,423.98877,24.064228,27.501974,6
2714,46.24,88.36,0.0576,1.0439379,0.8391889,0.23770262,0.49411336,0.73023003,0.5107483,0.99991727,-0.99969304,0.99907565,0.5438401,0.32231474,0.1670677,0.40796158,0.99999934,0.23549575,1.0,0.077712,-0.9055438,0.20873052,0.29591975,538.5803,426.85355,21.199438,28.64789,6
2715,60.84,102.01,0.0625,1.0408108,0.83898216,0.24740396,0.9985433,0.73015517,0.5099987,0.99995893,-0.7805682,0.9992001,0.54415894,0.177807,0.021078948,0.036860373,0.99999887,0.24491866,1.0,-0.31967798,-0.336667,0.15943582,-0.44783613,578.6874,412.5296,16.042818,34.37747,6
2716,60.84,79.21,0.0625,1.0449823,0.8413413,0.24740396,0.9985433,0.7310114,0.51099825,0.9998636,-0.8654352,0.99903214,0.5405042,-0.32247138,-0.41134498,-0.3489013,1.0,0.24491866,1.0,0.21017532,-1.3118844,1.4410979,0.04800112,509.93243,784.9522,19.480564,42.971836,5
2717,46.24,116.64,0.0256,1.0470744,0.83885694,0.15931821,0.49411336,0.7301099,0.511498,0.9999796,-0.1943299,0.9989422,0.5443519,0.26699555,0.33174527,0.3228781,1.0,0.1586485,1.0,0.077712,0.23220977,0.7904079,-0.3651966,618.79443,595.8761,16.615776,22.918312,6
2718,27.04,100.0,0.0784,1.0283957,0.8369466,0.27635565,-0.8834547,0.72941965,0.50699955,0.9999546,-0.8390715,0.99960804,0.54728454,0.1383934,-0.07825129,-0.42610928,0.800499,0.27290508,1.0,0.34263864,-0.41793513,-1.0433546,-0.3651966,572.9578,63.025356,16.615776,30.93972,6
2719,56.25,118.81,0.0324,1.0294245,0.83753717,0.17902957,0.93799996,0.72963274,0.5072495,0.9999815,-0.095428854,0.99957955,0.54638034,0.06907238,-0.116499566,0.17909442,0.99999547,0.17808087,1.0,-1.0482262,0.31347787,0.021410683,-0.1999175,624.524,372.42258,17.761692,21.772396,6
2720,56.25,144.0,0.0676,1.0273678,0.83649206,0.25708055,0.93799996,0.7292558,0.5067496,0.99999386,0.84385395,0.9996355,0.54797906,0.076513015,-0.31996906,0.0954356,0.99979794,0.25429553,1.0,-0.2534463,1.2074271,-0.353229,-0.28255704,687.5494,263.56058,17.188734,21.772396,7
2721,67.24,86.49,0.1369,1.0439379,0.84078413,0.36161542,0.9407306,0.7308088,0.5107483,0.99990857,-0.99222535,0.99907565,0.5413705,-0.41865832,-0.425476,0.2611438,1.0,0.35399172,1.0,-1.3131529,-0.9868119,1.4805336,2.5271873,532.85077,796.4113,36.6693,45.836624,5
2722,57.76,151.29,0.16,1.0304545,0.8369685,0.38941833,0.96791965,0.7294275,0.50749946,0.99999547,0.96473265,0.99955004,0.5472511,0.426382,-0.42614907,0.3964061,0.99993914,0.37994897,1.0,0.21017532,1.4512315,-0.23492171,-0.5304757,704.7381,297.93805,15.46986,35.523384,7
2723,56.25,108.16,0.0676,1.0387312,0.8377338,0.25708055,0.93799996,0.7297037,0.50949883,0.99996954,-0.56098425,0.99927807,0.5460788,-0.3752668,-0.30615214,0.4067914,0.93540907,0.25429553,1.0,1.7335036,-0.09286267,-0.9250474,-0.69575477,595.8761,97.402824,14.323945,32.085636,6
2724,56.25,118.81,0.0324,1.0294245,0.83753717,0.17902957,0.93799996,0.72963274,0.5072495,0.9999815,-0.095428854,0.99957955,0.54638034,0.06907238,-0.116499566,0.17909442,0.99999547,0.17808087,1.0,-1.0482262,0.31347787,0.021410683,-0.1999175,624.524,372.42258,17.761692,21.772396,6
2725,47.61,110.25,0.0529,1.0460279,0.83995485,0.22797753,0.5784398,0.73050773,0.5112481,0.99997246,-0.47553694,0.9989877,0.5426563,-0.4204522,-0.41681346,-0.41768447,1.0,0.22602835,1.0,0.21017532,-0.01159456,1.9734805,-0.11727796,601.6057,939.65076,18.33465,24.064228,5
2726,28.09,96.04,0.04,1.0366559,0.8375481,0.19866933,-0.83226746,0.72963667,0.50899905,0.99994457,-0.9304263,0.9993521,0.5463636,-0.4256933,-0.12889954,-0.23445657,0.9985079,0.19737533,1.0,1.4685769,-0.58047134,-0.55040777,-0.1999175,561.49866,206.2648,17.761692,28.64789,6
2727,42.25,110.25,0.0289,1.0418521,0.83653045,0.16918235,0.21511999,0.7292696,0.51024854,0.99997246,-0.47553694,0.99915963,0.54792047,0.368087,0.4263361,-0.07759005,0.90514827,0.16838105,1.0,-0.8495313,-0.01159456,-0.96448314,-0.1999175,601.6057,85.94367,17.761692,26.356058,6
2728,42.25,98.01,0.1225,1.0523229,0.8394118,0.3428978,0.21511999,0.7303108,0.5127472,0.9999498,-0.88919115,0.9986998,0.543496,-0.27780998,0.028464267,-0.17580163,1.0,0.33637553,1.0,-0.18721466,-0.49920323,1.1847655,-0.44783613,567.2282,710.46765,16.042818,29.220848,6
