,205382_s_at_sigmoid,37892_at_sigmoid,220988_s_at_sigmoid,223122_s_at_sigmoid,206488_s_at_sigmoid,209612_s_at_radian,212354_at_radian,221541_at_radian,205913_at_radian,209613_s_at_radian,204589_at_radian,(202766_s_at*211161_s_at),(200665_s_at*207175_at),(212489_at*221729_at),(207175_at*229554_at),(212354_at*223122_s_at),(206488_s_at*209687_at),(209596_at*227061_at),(203325_s_at*211161_s_at),(204589_at*205913_at),(201125_s_at*207175_at),(201150_s_at*212489_at),(213069_at*223122_s_at),(209613_s_at*223122_s_at),(203666_at*203980_at),(221730_at*228481_at),(203325_s_at*221729_at),(200665_s_at*221729_at),(204589_at*223121_s_at),(204589_at*211161_s_at),(204589_at*212667_at),201744_s_at_recip,223122_s_at_recip,228766_at_recip,209612_s_at_recip,209613_s_at_recip,225241_at_recip,232458_at_square,205382_s_at_square,212489_at_square,209613_s_at_square,209612_s_at_square,209596_at_square,207175_at_ln,226997_at_ln,201147_s_at_ln,207175_at_mmnorm,201852_x_at_mmnorm,209687_at_mmnorm,207175_at_zscore,229554_at_zscore,209612_s_at_degree,221730_at_degree,Tissue
262,1.0,1.0,1.0,1.0,1.0,10.358529,18.364353,8.13847,2.0769417,4.967207,15.976745,1016912.7,208127.42,128187.53,23610.799,559033.8,59373.902,81622.5,935898.06,108932.6,69704.72,127542.87,53980.08,151207.98,63340.527,914206.06,217348.33,892514.6,49797.76,1489172.8,625767.44,0.007968128,0.0018821758,0.0012647022,0.0016849199,0.0035137034,0.0018198362,1049600.2,19237.69,115124.484,80997.164,352242.25,1184397.0,4.4784727,6.549937,4.720283,0.00734309,0.009926414,0.0094673745,-0.3140718,-0.40531948,34005.043,41545.168,1.0
263,1.0,1.0,1.0,1.0,1.0,2.7157323,62.255894,27.251572,0.36302847,0.70685834,19.44995,133189870.0,3145566.0,20272122.0,84653.52,15089124.0,150936.75,2062940.6,85863320.0,23179.52,541993.8,5593134.0,10423637.0,171323.11,83856.5,2643105.0,23746368.0,267178580.0,1405927.0,39291296.0,9164269.0,4.1566043e-05,0.00023639543,0.0070571634,0.006426735,0.024691358,0.0016262806,1249253.1,60811.562,4322241.0,1640.25,24211.361,15903346.0,4.7431917,7.314553,7.036676,0.009607068,0.44355926,0.043940965,-0.2964329,0.17161733,8915.224,308554.94,1.0
264,1.0,1.0,1.0,1.0,1.0,1.2601277,19.353956,10.053097,0.4607669,1.8151424,10.4999,12388449.0,1727112.6,2191589.5,16377.68,97694.09,436778.53,619235.25,21825606.0,15882.239,356711.1,686510.0,121930.4,9162.399,247337.89,132647.28,2746246.8,18626932.0,12032.0,8394786.0,2375477.8,0.00013487086,0.011350738,0.0022972664,0.013850416,0.009615385,0.0034989505,447694.78,226861.67,1558003.1,10816.0,5212.8394,5497618.0,5.0925226,5.912421,5.627261,0.013677142,0.069850005,0.04718251,-0.26472256,-0.61106986,4136.755,38153.258,1.0
265,1.0,0.9999944,1.0,1.0,1.0,1.727876,109.4496,3.7140608,0.52883476,1.5166911,10.129891,705156.94,572428.1,102381.125,26804.75,2157224.0,41166.44,5868497.5,599636.6,17586.121,476315.34,364188.97,1124192.0,29893.6,11054.42,40118.88,181599.27,1058836.4,79979.125,717142.25,343422.7,0.001676727,0.0029069767,0.0044247787,0.01010101,0.0115074795,0.00020494324,2352.25,51256.957,74856.96,7551.6104,9801.0,1547038.5,5.309752,4.825911,6.7361364,0.017026473,0.004244116,0.00601144,-0.2386276,-0.57186174,5672.2817,18071.088,1.0
266,1.0,1.0,1.0,1.0,1.0,1.118756,11.215486,11.482521,0.6824237,0.8080874,12.596042,698586.4,653719.1,113213.76,17716.92,239818.31,27375.53,10506.4,706682.56,28218.469,471657.0,50530.7,283370.75,17279.16,26877.51,53963.94,221426.39,2963199.8,141597.55,1669436.4,624054.0,0.0010630381,0.0026795282,0.0041631972,0.0156006245,0.021598272,0.009569378,18632.25,353.43997,24398.44,2143.69,4108.8096,6899028.0,5.0745487,5.4595857,4.7458014,0.013431241,0.006801706,0.0026584114,-0.2666384,-0.5985331,3672.6592,12708.203,1.0
267,1.0,1.0,1.0,1.0,1.0,35.65533,18.423695,10.215412,4.8467793,38.217472,9.669124,10443876.0,3364024.2,8683880.0,93285.92,365765.4,532933.4,262289.84,4051995.5,153845.81,657239.5,690671.3,417082.03,758731.06,2017294.1,2409720.5,7573297.5,109569680.0,12077.199,4649556.0,1836177.5,0.00019777699,0.0028860029,0.0013902405,0.00048950023,0.00045668357,0.0021132713,257556.25,314945.47,306472.94,4794786.0,4173440.5,170238.77,6.177114,5.323498,5.804231,0.040709212,0.12183579,0.042706087,-0.05411299,-0.49664122,117049.54,552709.44,0.0
268,1.0,1.0,1.0,1.0,1.0,0.13264503,17.496925,6.852163,0.2617994,0.62831855,28.893925,8411744.0,655095.44,1150782.0,8214.25,961297.25,15251.079,2110019.8,4586823.0,24832.5,225194.06,1434371.5,1547568.8,34520.402,16924.27,292452.5,1182564.2,28074974.0,612203.9,14172239.0,3180877.8,0.0002883756,0.0010428616,0.016863406,0.13157895,0.027777778,0.0022406455,406916.44,37442.25,271858.0,1296.0,57.76,24706866.0,3.9415817,6.333812,6.9448586,0.0042396593,0.13076788,0.018711785,-0.33825096,-0.5386762,435.4479,71946.305,0.0
269,1.0,1.0,1.0,1.0,1.0,298.24185,164.02779,114.715256,117.41179,255.4813,107.44596,616530940.0,124269710.0,132654530.0,9657449.0,275298530.0,55086840.0,55862110.0,328717660.0,41413990.0,29933326.0,112738456.0,155689360.0,428790940.0,90801220.0,31628490.0,147969820.0,564450940.0,115210210.0,242760530.0,122400040.0,3.973852e-05,3.4137847e-05,0.00017120356,5.85206e-05,6.831534e-05,0.00038990917,3996400.8,33713116.0,55848720.0,214271040.0,291999740.0,133460260.0,8.270781,7.1658797,9.24883,0.3312446,0.41427857,0.61602247,2.2094774,2.3026206,979070.25,862490.5,0.0
270,1.0,1.0,1.0,1.0,1.0,74.45225,136.1706,101.74571,31.107004,65.72212,53.895767,423775040.0,74663130.0,91416350.0,2726361.2,105965980.0,12261142.0,46801616.0,384570080.0,5503742.5,7819932.5,38651764.0,79941704.0,51144004.0,44547308.0,7274147.5,119843930.0,699335400.0,14693630.0,154183520.0,45684796.0,2.280798e-05,7.36274e-05,0.00042870615,0.00023442262,0.00026556192,0.0009975062,40090428.0,2689272.0,34517976.0,14179744.0,18197048.0,176520450.0,7.4152956,7.2145042,7.694848,0.14073125,0.6452549,0.45194703,0.7251689,1.2824726,244412.31,446276.8,0.0
271,1.0,1.0,1.0,1.0,1.0,245.55211,65.96647,49.29508,112.280525,241.24115,14.535102,40080864.0,120768910.0,1507041.0,3263797.0,12532398.0,32657884.0,10119370.0,19776598.0,5357569.0,19476338.0,3290352.0,25958404.0,45831320.0,56880780.0,567898.4,2525807.0,40105960.0,653914.56,16582713.0,6058203.5,6.297904e-05,0.00030158635,0.0002041483,7.107775e-05,7.234791e-05,0.0004257312,113771.28,17461536.0,351174.72,191050430.0,197939570.0,3566054.8,8.943493,5.6788063,7.109716,0.6492106,0.29919258,0.5364588,4.6867824,-0.21087678,806100.0,79887.5,0.0
272,1.0,1.0,1.0,1.0,1.0,173.60616,126.01277,77.6305,39.868557,130.10732,28.857273,212290180.0,77293490.0,37462500.0,7071924.5,123450450.0,41885496.0,46476680.0,158433550.0,3776861.8,11635293.0,17782390.0,48540650.0,127461736.0,49786590.0,5112210.5,58172720.0,314678270.0,15350497.0,55940810.0,25777828.0,4.185799e-05,5.8485002e-05,0.00029262013,0.00010053383,0.00013414536,0.0005647484,23157270.0,6424197.5,9093844.0,55571064.0,98940824.0,65556556.0,8.0233555,6.122712,7.8526726,0.25861073,0.36158943,0.7285591,1.6435797,2.113832,569915.4,317756.62,0.0
273,1.0,1.0,1.0,1.0,1.0,2.7558749,111.03785,52.78923,0.28797933,3.5046213,30.915018,445856030.0,13334661.0,110659730.0,226757.45,46060880.0,252873.47,9519670.0,396753100.0,29226.451,1440508.1,27748342.0,17379620.0,1453792.0,176099.22,28539366.0,103871530.0,833814600.0,4334548.5,123195510.0,27443106.0,3.0240899e-05,0.00013812154,0.0040783035,0.0063331225,0.00498008,0.0010492079,6509641.5,314160.25,36933572.0,40320.64,24932.408,68417710.0,5.6740103,7.4104075,7.1344924,0.024564588,0.7250934,0.13966091,-0.17989737,0.22237891,9047.003,701495.1,0.0
274,1.0,1.0,1.0,1.0,1.0,7.23439,35.175365,16.84941,7.4316115,6.7456975,9.46143,26489410.0,8342293.0,5215423.5,201236.08,6756427.0,464603.94,3885925.8,41029452.0,230826.16,1212078.1,915172.0,5279694.5,1295702.5,954826.8,1001235.8,11409333.0,89725130.0,637834.8,10288678.0,1608573.2,7.9567784e-05,0.00029829377,0.0018761726,0.0024125453,0.0025873221,0.0017649136,991418.5,98156.88,976539.25,149382.25,171810.25,35175572.0,6.195833,6.3581886,5.9234533,0.041480828,0.19620235,0.042045776,-0.04810123,-0.2306652,23749.1,130645.83,0.0
