,employment_kterm_ln,personal_status_kterm_ln,credit_history_kterm_ln,residence_since_ln,property_magnitude_car_tanh,checking_status_'no checking'_tanh,credit_history_'critical/other existing credit'_tanh,foreign_worker_yes_tanh,checking_status_'<0'_tanh,installment_commitment_sigmoid,foreign_worker_yes_sigmoid,checking_status_'no checking'_sigmoid,duration_sigmoid,(foreign_worker_kterm-housing_own),(foreign_worker_yes-purpose),(purpose_kterm-other_payment_plans_kterm),(savings_status_kterm-foreign_worker_yes),(checking_status_kterm-property_magnitude_car),(employment_'>=7'-other_payment_plans_none),(duration-savings_status_kterm),(credit_history_kterm-personal_status_'male single'),(credit_history_'existing paid'-employment_'>=7'),(savings_status_kterm-personal_status_'male single'),(other_payment_plans_none-housing_own),(purpose_kterm-housing_own),(checking_status_'<0'-job_skilled),property_magnitude_kterm_radian,checking_status_'no checking'_radian,checking_status_kterm_radian,credit_history_'critical/other existing credit'_radian,other_parties_none_radian,foreign_worker_yes_radian,job_skilled_degree,installment_commitment_degree,checking_status_kterm_degree,property_magnitude_'real estate'_degree,credit_history_'critical/other existing credit'_degree,checking_status_'<0'_degree,(other_payment_plans_kterm+checking_status_'<0'),(duration+credit_history_'critical/other existing credit'),(checking_status_'no checking'+credit_history_'existing paid'),(housing_kterm+credit_history_'existing paid'),(savings_status_'<100'+housing_own),(checking_status_'<0'+property_magnitude_car),(foreign_worker_yes+purpose),(residence_since+credit_history_'existing paid'),(credit_amount+job_skilled),(purpose_kterm+property_magnitude_'real estate'),(job_skilled+own_telephone_yes),(credit_amount+num_dependents),(checking_status_kterm*other_parties_kterm),(checking_status_kterm*property_magnitude_car),(other_parties_kterm*property_magnitude_car),(own_telephone_kterm*other_payment_plans_none),(existing_credits*foreign_worker_kterm),(housing_kterm*property_magnitude_car),(duration*residence_since),(credit_amount*property_magnitude_car),(existing_credits*purpose),(other_payment_plans_kterm*checking_status_'no checking'),(other_parties_none*housing_own),(property_magnitude_kterm*other_parties_none),(existing_credits*own_telephone_kterm),(age/purpose_kterm),(other_parties_kterm/own_telephone_kterm),(num_dependents/checking_status_kterm),(duration/savings_status_kterm),(duration/foreign_worker_kterm),(existing_credits/num_dependents),(residence_since/foreign_worker_kterm),(residence_since/checking_status_kterm),(credit_amount/other_payment_plans_kterm),class
584,5.5333896,5.7365723,6.272877,1.3862944,0.0,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,0.9999938,963.0,0.0,-580.0,182.0,394.0,0.0,-171.0,530.0,0.0,183.0,1.0,234.0,0.0,2.687807,0.017453292,6.8765974,0.0,0.017453292,0.017453292,0.0,229.1831,22574.535,0.0,0.0,0.0,814.0,12.0,2.0,109.0,0.0,0.0,2.0,5.0,2133.0,234.0,1.0,2134.0,357358.0,0.0,0.0,404.0,963.0,0.0,48.0,0.0,1.0,814.0,0.0,154.0,404.0,0.22222222,2.2450495,0.002538071,0.06557377,0.012461059,1.0,0.0041536866,0.010152284,2.620393,1.0
585,5.826,5.7365723,6.272877,1.3862944,0.0,0.0,0.0,0.7615942,0.7615942,0.7310586,0.7310586,0.5,1.0,963.0,-4.0,42.0,602.0,274.0,0.0,-585.0,530.0,1.0,603.0,0.0,181.0,0.0,4.9218283,0.0,4.7822022,0.0,0.017453292,0.017453292,57.295776,57.295776,15699.043,57.295776,0.0,57.295776,140.0,18.0,1.0,180.0,1.0,1.0,6.0,5.0,2040.0,182.0,1.0,2040.0,248518.0,0.0,0.0,0.0,963.0,0.0,72.0,0.0,5.0,0.0,0.0,282.0,596.0,0.110497236,1.5218121,0.003649635,0.029850746,0.018691588,1.0,0.0041536866,0.01459854,14.6690645,0.0
586,5.826,6.3062754,5.6801724,0.6931472,0.0,0.0,0.7615942,0.7615942,0.7615942,0.880797,0.7310586,0.5,0.9998766,963.0,0.0,-580.0,602.0,274.0,-1.0,-594.0,292.0,0.0,602.0,1.0,234.0,0.0,4.9218283,0.0,4.7822022,0.017453292,0.017453292,0.017453292,57.295776,114.59155,15699.043,57.295776,57.295776,57.295776,815.0,10.0,0.0,179.0,1.0,1.0,2.0,2.0,2800.0,235.0,1.0,2801.0,248518.0,0.0,0.0,596.0,1926.0,0.0,18.0,0.0,2.0,0.0,0.0,282.0,1192.0,0.15384616,1.5218121,0.00729927,0.014925373,0.009345794,1.0,0.0020768433,0.00729927,3.438575,1.0
587,5.826,6.3062754,6.272877,0.0,0.0,0.0,0.0,0.7615942,0.7615942,0.98201376,0.7310586,0.5,0.9999938,962.0,-4.0,-633.0,602.0,274.0,-1.0,-591.0,529.0,1.0,602.0,0.0,180.0,1.0,4.049164,0.0,4.7822022,0.0,0.0,0.017453292,0.0,229.1831,15699.043,0.0,0.0,57.295776,815.0,12.0,1.0,714.0,2.0,1.0,6.0,2.0,1289.0,181.0,0.0,1290.0,14248.0,0.0,0.0,596.0,963.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,596.0,0.1160221,0.087248325,0.003649635,0.019900497,0.012461059,1.0,0.0010384216,0.003649635,1.583538,1.0
588,5.826,4.5217886,6.272877,1.0986123,0.0,0.0,0.0,0.7615942,0.7615942,0.98201376,0.7310586,0.5,1.0,962.0,1.0,-802.0,602.0,274.0,-1.0,-585.0,530.0,1.0,603.0,0.0,11.0,1.0,4.9218283,0.0,4.7822022,0.0,0.017453292,0.017453292,0.0,229.1831,15699.043,57.295776,0.0,57.295776,815.0,18.0,1.0,714.0,2.0,1.0,1.0,4.0,1217.0,13.0,1.0,1218.0,248518.0,0.0,0.0,404.0,963.0,0.0,54.0,0.0,0.0,0.0,1.0,282.0,404.0,3.9166667,2.2450495,0.003649635,0.029850746,0.018691588,1.0,0.0031152647,0.010948905,1.495086,0.0
589,5.5333896,6.3062754,5.6801724,1.0986123,0.0,0.0,0.7615942,0.7615942,0.7615942,0.95257413,0.7310586,0.5,0.9999938,962.0,-4.0,-633.0,602.0,274.0,0.0,-591.0,292.0,-1.0,602.0,0.0,180.0,0.0,4.049164,0.0,4.7822022,0.017453292,0.017453292,0.017453292,57.295776,171.88733,15699.043,0.0,57.295776,57.295776,815.0,13.0,0.0,713.0,2.0,1.0,6.0,3.0,2247.0,181.0,1.0,2247.0,248518.0,0.0,0.0,596.0,1926.0,0.0,36.0,0.0,10.0,0.0,1.0,232.0,1192.0,0.3314917,1.5218121,0.003649635,0.019900497,0.012461059,2.0,0.0031152647,0.010948905,2.7592137,0.0
590,5.159055,5.7365723,5.6801724,1.0986123,0.0,0.0,0.7615942,0.7615942,0.7615942,0.98201376,0.7310586,0.5,0.9999938,962.0,-6.0,-534.0,602.0,274.0,-1.0,-591.0,293.0,0.0,603.0,0.0,279.0,1.0,4.9218283,0.0,4.7822022,0.017453292,0.017453292,0.017453292,0.0,229.1831,15699.043,57.295776,57.295776,57.295776,815.0,13.0,0.0,713.0,2.0,1.0,8.0,3.0,385.0,281.0,1.0,386.0,248518.0,0.0,0.0,404.0,3852.0,0.0,36.0,0.0,28.0,0.0,1.0,282.0,1616.0,0.20714286,2.2450495,0.003649635,0.019900497,0.012461059,4.0,0.0031152647,0.010948905,0.47297296,1.0
591,5.826,5.7365723,4.477337,1.3862944,0.7615942,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,1.0,963.0,0.0,-580.0,182.0,268.0,-1.0,-159.0,88.0,0.0,183.0,1.0,234.0,-1.0,5.794493,0.0,4.694936,0.0,0.017453292,0.017453292,57.295776,229.1831,15412.563,0.0,0.0,0.0,814.0,24.0,0.0,179.0,0.0,1.0,2.0,4.0,1966.0,234.0,2.0,1966.0,243983.0,269.0,907.0,404.0,1926.0,179.0,96.0,1965.0,2.0,0.0,0.0,332.0,808.0,0.17948718,2.2450495,0.003717472,0.13114753,0.024922118,2.0,0.0041536866,0.014869888,2.4140048,1.0
592,5.5333896,5.7365723,6.272877,1.3862944,0.0,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,-2.0,-42.0,47.0,394.0,1.0,-27.0,530.0,0.0,48.0,-1.0,96.0,0.0,4.9218283,0.017453292,6.8765974,0.0,0.017453292,0.017453292,0.0,229.1831,22574.535,57.295776,0.0,0.0,139.0,21.0,2.0,714.0,1.0,0.0,4.0,5.0,1572.0,98.0,0.0,1573.0,357358.0,0.0,0.0,0.0,963.0,0.0,84.0,0.0,3.0,139.0,1.0,282.0,596.0,0.371134,1.5218121,0.002538071,0.4375,0.021806853,1.0,0.0041536866,0.010152284,11.309353,1.0
593,5.826,5.7365723,6.272877,1.3862944,0.0,0.0,0.0,0.7615942,0.0,0.95257413,0.7310586,0.5,1.0,963.0,0.0,-580.0,602.0,269.0,-1.0,-579.0,530.0,1.0,603.0,1.0,234.0,0.0,4.049164,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,171.88733,15412.563,0.0,0.0,0.0,814.0,24.0,1.0,180.0,1.0,0.0,2.0,5.0,2718.0,234.0,1.0,2719.0,243983.0,0.0,0.0,404.0,963.0,0.0,96.0,0.0,1.0,0.0,0.0,232.0,404.0,0.08547009,2.2450495,0.003717472,0.039800994,0.024922118,1.0,0.0041536866,0.014869888,3.3390663,0.0
594,5.5333896,6.3062754,3.8918202,1.0986123,0.7615942,0.0,0.0,0.7615942,0.7615942,0.98201376,0.7310586,0.5,1.0,962.0,-5.0,-35.0,182.0,273.0,1.0,-159.0,48.0,-1.0,182.0,-1.0,11.0,1.0,5.794493,0.0,4.7822022,0.0,0.017453292,0.017453292,0.0,229.1831,15699.043,0.0,0.0,57.295776,48.0,24.0,0.0,713.0,1.0,2.0,7.0,3.0,1358.0,12.0,1.0,1359.0,248518.0,274.0,907.0,0.0,963.0,713.0,72.0,1358.0,6.0,0.0,1.0,332.0,404.0,3.3333333,2.2450495,0.003649635,0.13114753,0.024922118,1.0,0.0031152647,0.010948905,28.893618,0.0
595,5.1474943,5.7365723,3.8918202,0.0,0.0,0.0,0.0,0.7615942,0.0,0.7310586,0.7310586,0.5,0.9975274,962.0,0.0,187.0,102.0,269.0,0.0,-97.0,49.0,0.0,103.0,-1.0,233.0,0.0,4.049164,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,57.295776,15412.563,0.0,0.0,0.0,47.0,6.0,0.0,713.0,1.0,0.0,2.0,1.0,931.0,234.0,0.0,932.0,243983.0,0.0,0.0,0.0,963.0,0.0,6.0,0.0,1.0,0.0,1.0,232.0,596.0,0.13675214,1.5218121,0.003717472,0.058252428,0.0062305294,1.0,0.0010384216,0.003717472,19.80851,0.0
596,5.159055,5.7365723,6.272877,1.3862944,0.7615942,0.0,0.0,0.7615942,0.7615942,0.98201376,0.7310586,0.5,1.0,963.0,0.0,-580.0,602.0,273.0,-1.0,-579.0,530.0,1.0,603.0,1.0,234.0,0.0,5.794493,0.0,4.7822022,0.0,0.017453292,0.017453292,57.295776,229.1831,15699.043,0.0,0.0,57.295776,815.0,24.0,1.0,180.0,1.0,2.0,2.0,5.0,1443.0,234.0,1.0,1443.0,248518.0,274.0,907.0,596.0,1926.0,179.0,96.0,1442.0,2.0,0.0,0.0,332.0,1192.0,0.0982906,1.5218121,0.003649635,0.039800994,0.024922118,2.0,0.0041536866,0.01459854,1.7714988,0.0
597,5.826,6.3062754,3.6888795,1.3862944,0.0,0.0,0.0,0.7615942,0.0,0.7310586,0.7310586,0.5,1.0,962.0,-2.0,-717.0,602.0,269.0,-1.0,-579.0,39.0,0.0,602.0,0.0,96.0,0.0,4.9218283,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,57.295776,15412.563,57.295776,0.0,0.0,814.0,24.0,0.0,713.0,2.0,0.0,4.0,4.0,4241.0,98.0,1.0,4242.0,243983.0,0.0,0.0,404.0,2889.0,0.0,96.0,0.0,9.0,0.0,1.0,282.0,1212.0,0.371134,2.2450495,0.003717472,0.039800994,0.024922118,3.0,0.0041536866,0.014869888,5.210074,0.0
598,5.159055,6.3062754,5.6801724,0.6931472,0.0,0.7615942,0.7615942,0.7615942,0.0,0.880797,0.7310586,0.7310586,1.0,962.0,0.0,95.0,602.0,394.0,0.0,-585.0,292.0,0.0,602.0,-1.0,233.0,-1.0,4.049164,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,57.295776,114.59155,22574.535,0.0,57.295776,0.0,139.0,19.0,1.0,713.0,2.0,0.0,2.0,2.0,2776.0,234.0,1.0,2776.0,357358.0,0.0,0.0,0.0,1926.0,0.0,36.0,0.0,2.0,139.0,1.0,232.0,1192.0,0.13247864,1.5218121,0.002538071,0.029850746,0.018691588,2.0,0.0020768433,0.005076142,19.96403,0.0
599,5.826,6.3062754,4.477337,0.6931472,0.0,0.7615942,0.0,0.7615942,0.0,0.7310586,0.7310586,0.7310586,1.0,963.0,-2.0,-717.0,602.0,394.0,-1.0,-579.0,87.0,0.0,602.0,1.0,97.0,-1.0,2.687807,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,57.295776,22574.535,0.0,0.0,0.0,814.0,24.0,1.0,108.0,1.0,0.0,4.0,2.0,3864.0,97.0,1.0,3864.0,357358.0,0.0,0.0,596.0,963.0,0.0,48.0,0.0,3.0,814.0,0.0,154.0,596.0,0.3298969,1.5218121,0.002538071,0.039800994,0.024922118,1.0,0.0020768433,0.005076142,4.7457004,1.0
600,5.1474943,5.7365723,6.272877,0.0,0.0,0.0,0.0,0.7615942,0.0,0.7310586,0.7310586,0.5,0.999089,962.0,-6.0,-534.0,602.0,269.0,-1.0,-596.0,530.0,1.0,603.0,0.0,279.0,-1.0,4.9218283,0.0,4.694936,0.0,0.0,0.017453292,57.295776,57.295776,15412.563,57.295776,0.0,0.0,814.0,7.0,1.0,714.0,2.0,0.0,8.0,2.0,2330.0,281.0,1.0,2330.0,13988.0,0.0,0.0,596.0,963.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,596.0,0.16071428,0.087248325,0.003717472,0.011608624,0.0072689513,1.0,0.0010384216,0.003717472,2.8611794,1.0
601,5.826,5.7365723,6.272877,0.0,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,0.9998766,962.0,-4.0,-633.0,602.0,269.0,-1.0,-594.0,530.0,1.0,603.0,0.0,180.0,-1.0,4.049164,0.0,4.694936,0.0,0.017453292,0.017453292,57.295776,229.1831,15412.563,0.0,0.0,0.0,814.0,9.0,1.0,714.0,2.0,0.0,6.0,2.0,919.0,181.0,1.0,919.0,243983.0,0.0,0.0,596.0,963.0,0.0,9.0,0.0,5.0,0.0,1.0,232.0,596.0,0.16574585,1.5218121,0.003717472,0.014925373,0.009345794,1.0,0.0010384216,0.003717472,1.1277641,0.0
602,5.159055,5.7365723,3.8918202,1.3862944,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,1.0,963.0,-3.0,-89.0,602.0,269.0,0.0,-579.0,49.0,0.0,603.0,0.0,50.0,0.0,2.687807,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,229.1831,15412.563,0.0,0.0,0.0,139.0,24.0,0.0,108.0,1.0,0.0,5.0,4.0,1837.0,50.0,0.0,1838.0,243983.0,0.0,0.0,0.0,963.0,0.0,96.0,0.0,4.0,0.0,0.0,154.0,596.0,0.68,1.5218121,0.003717472,0.039800994,0.024922118,1.0,0.0041536866,0.014869888,13.215827,0.0
603,5.826,5.7365723,6.272877,0.6931472,0.7615942,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,-4.0,-633.0,602.0,393.0,-1.0,-567.0,530.0,1.0,603.0,0.0,180.0,0.0,5.794493,0.017453292,6.8765974,0.0,0.017453292,0.017453292,0.0,229.1831,22574.535,0.0,0.0,0.0,814.0,36.0,2.0,714.0,2.0,1.0,6.0,3.0,3349.0,181.0,1.0,3350.0,357358.0,394.0,907.0,404.0,963.0,713.0,72.0,3349.0,5.0,814.0,1.0,332.0,404.0,0.15469614,2.2450495,0.002538071,0.05970149,0.037383176,1.0,0.0020768433,0.005076142,4.1142507,0.0
604,5.1474943,5.7365723,6.272877,0.6931472,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,0.9999546,962.0,-4.0,-633.0,602.0,63.0,-1.0,-593.0,530.0,1.0,603.0,0.0,180.0,-1.0,4.049164,0.0,1.0995574,0.0,0.017453292,0.017453292,57.295776,229.1831,3609.6338,0.0,0.0,0.0,814.0,10.0,1.0,714.0,2.0,0.0,6.0,3.0,1276.0,181.0,1.0,1276.0,57141.0,0.0,0.0,596.0,963.0,0.0,20.0,0.0,5.0,0.0,1.0,232.0,596.0,0.12707183,1.5218121,0.015873017,0.016583748,0.010384216,1.0,0.0020768433,0.031746034,1.566339,1.0
605,5.826,6.3062754,3.8918202,1.3862944,0.0,0.0,0.0,0.7615942,0.7615942,0.98201376,0.7310586,0.5,1.0,962.0,-4.0,134.0,62.0,274.0,0.0,-39.0,48.0,0.0,62.0,-1.0,180.0,0.0,4.9218283,0.0,4.7822022,0.0,0.017453292,0.017453292,57.295776,229.1831,15699.043,57.295776,0.0,57.295776,48.0,24.0,0.0,713.0,1.0,1.0,6.0,4.0,2829.0,182.0,2.0,2829.0,248518.0,0.0,0.0,0.0,963.0,0.0,96.0,0.0,5.0,0.0,1.0,282.0,404.0,0.12154696,2.2450495,0.003649635,0.3809524,0.024922118,1.0,0.0041536866,0.01459854,60.17021,1.0
606,5.826,6.3062754,5.6801724,0.6931472,0.0,0.7615942,0.7615942,0.7615942,0.0,0.95257413,0.7310586,0.7310586,1.0,962.0,-2.0,-717.0,602.0,394.0,-1.0,-579.0,292.0,0.0,602.0,0.0,96.0,0.0,4.9218283,0.017453292,6.8765974,0.017453292,0.017453292,0.017453292,0.0,171.88733,22574.535,57.295776,57.295776,0.0,814.0,25.0,1.0,713.0,2.0,0.0,4.0,2.0,4526.0,98.0,1.0,4527.0,357358.0,0.0,0.0,404.0,963.0,0.0,48.0,0.0,3.0,814.0,1.0,282.0,404.0,0.7628866,2.2450495,0.002538071,0.039800994,0.024922118,1.0,0.0020768433,0.005076142,5.5601964,1.0
607,5.826,5.7365723,6.272877,1.3862944,0.0,0.0,0.0,0.7615942,0.0,0.98201376,0.7310586,0.5,1.0,963.0,-6.0,-534.0,102.0,269.0,-1.0,-67.0,530.0,1.0,103.0,1.0,280.0,-1.0,2.687807,0.0,4.694936,0.0,0.0,0.017453292,57.295776,229.1831,15412.563,0.0,0.0,0.0,814.0,36.0,1.0,109.0,0.0,0.0,8.0,5.0,2672.0,280.0,1.0,2672.0,11029.0,0.0,0.0,596.0,963.0,0.0,144.0,0.0,7.0,0.0,0.0,0.0,596.0,0.17857143,0.06879195,0.003717472,0.34951457,0.037383176,1.0,0.0041536866,0.014869888,3.2813268,0.0
608,5.1474943,6.3062754,6.272877,0.0,0.0,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,-6.0,-534.0,602.0,394.0,-1.0,-585.0,529.0,1.0,602.0,0.0,279.0,-1.0,4.9218283,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,229.1831,22574.535,57.295776,0.0,0.0,814.0,18.0,2.0,714.0,2.0,0.0,8.0,2.0,2052.0,281.0,1.0,2052.0,357358.0,0.0,0.0,596.0,963.0,0.0,18.0,0.0,7.0,814.0,1.0,282.0,596.0,0.11785714,1.5218121,0.002538071,0.029850746,0.018691588,1.0,0.0010384216,0.002538071,2.519656,1.0
609,5.5333896,6.3062754,6.272877,1.3862944,0.0,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,0.99999964,963.0,-1.0,-36.0,182.0,394.0,1.0,-168.0,529.0,0.0,182.0,0.0,103.0,-1.0,2.687807,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,229.1831,22574.535,0.0,0.0,0.0,139.0,15.0,2.0,109.0,0.0,0.0,3.0,5.0,1301.0,103.0,1.0,1302.0,357358.0,0.0,0.0,0.0,963.0,0.0,60.0,0.0,2.0,139.0,0.0,154.0,596.0,0.4368932,1.5218121,0.005076142,0.08196721,0.015576324,0.5,0.0041536866,0.010152284,9.352518,1.0
610,4.1271343,5.7365723,6.272877,1.0986123,0.0,0.0,0.0,0.7615942,0.7615942,0.98201376,0.7310586,0.5,0.9999938,962.0,1.0,-802.0,102.0,274.0,-1.0,-91.0,530.0,1.0,103.0,0.0,11.0,0.0,4.049164,0.0,4.7822022,0.0,0.017453292,0.017453292,57.295776,229.1831,15699.043,0.0,0.0,57.295776,815.0,12.0,1.0,714.0,1.0,1.0,1.0,4.0,742.0,12.0,1.0,742.0,248518.0,0.0,0.0,596.0,963.0,0.0,36.0,0.0,0.0,0.0,1.0,232.0,596.0,1.8333334,1.5218121,0.003649635,0.116504855,0.012461059,1.0,0.0031152647,0.010948905,0.9103194,0.0
611,5.5333896,5.7365723,6.272877,1.3862944,0.0,0.0,0.0,0.7615942,0.0,0.7310586,0.7310586,0.5,0.9999546,963.0,0.0,-580.0,102.0,63.0,0.0,-93.0,530.0,0.0,103.0,1.0,234.0,0.0,2.687807,0.0,1.0995574,0.0,0.017453292,0.017453292,0.0,57.295776,3609.6338,0.0,0.0,0.0,814.0,10.0,1.0,109.0,0.0,0.0,2.0,5.0,1240.0,234.0,0.0,1242.0,57141.0,0.0,0.0,596.0,963.0,0.0,40.0,0.0,1.0,0.0,0.0,154.0,596.0,0.20512821,1.5218121,0.031746034,0.097087376,0.010384216,0.5,0.0041536866,0.06349207,1.5233415,0.0
612,5.1474943,5.7365723,6.272877,0.6931472,0.7615942,0.0,0.0,0.7615942,0.7615942,0.98201376,0.7310586,0.5,1.0,962.0,-6.0,141.0,47.0,273.0,0.0,-27.0,530.0,1.0,48.0,-1.0,279.0,0.0,5.794493,0.0,4.7822022,0.0,0.017453292,0.017453292,57.295776,229.1831,15699.043,0.0,0.0,57.295776,140.0,21.0,1.0,714.0,1.0,2.0,8.0,3.0,3358.0,280.0,1.0,3358.0,248518.0,274.0,907.0,0.0,963.0,713.0,42.0,3357.0,7.0,0.0,1.0,332.0,596.0,0.10357143,1.5218121,0.003649635,0.4375,0.021806853,1.0,0.0020768433,0.00729927,24.15108,1.0
613,5.826,5.7365723,3.8918202,1.3862944,0.7615942,0.0,0.0,0.0,0.7615942,0.7310586,0.5,0.5,1.0,37.0,-2.0,-36.0,603.0,273.0,0.0,-579.0,49.0,0.0,603.0,0.0,103.0,0.0,5.794493,0.0,4.7822022,0.0,0.0,0.0,57.295776,57.295776,15699.043,0.0,0.0,57.295776,140.0,24.0,0.0,179.0,1.0,2.0,2.0,4.0,3633.0,103.0,1.0,3633.0,14248.0,274.0,52.0,0.0,37.0,179.0,96.0,3632.0,2.0,0.0,0.0,0.0,596.0,0.21359223,0.087248325,0.003649635,0.039800994,0.6486486,1.0,0.10810811,0.01459854,26.129496,1.0
614,5.159055,5.7365723,4.477337,0.0,0.0,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,1.0,962.0,-4.0,-633.0,602.0,394.0,-1.0,-585.0,88.0,0.0,603.0,0.0,180.0,-1.0,4.9218283,0.017453292,6.8765974,0.0,0.017453292,0.017453292,57.295776,229.1831,22574.535,57.295776,0.0,0.0,814.0,18.0,1.0,713.0,2.0,0.0,6.0,1.0,1809.0,182.0,1.0,1809.0,357358.0,0.0,0.0,596.0,963.0,0.0,18.0,0.0,5.0,814.0,1.0,282.0,596.0,0.12154696,1.5218121,0.002538071,0.029850746,0.018691588,1.0,0.0010384216,0.002538071,2.2211301,0.0
615,5.826,6.3062754,3.6888795,0.6931472,0.7615942,0.0,0.0,0.7615942,0.0,0.880797,0.7310586,0.5,1.0,962.0,-2.0,-42.0,182.0,268.0,0.0,-135.0,39.0,0.0,182.0,-1.0,96.0,0.0,5.794493,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,114.59155,15412.563,0.0,0.0,0.0,139.0,48.0,0.0,713.0,1.0,1.0,4.0,2.0,12204.0,97.0,1.0,12205.0,243983.0,269.0,907.0,0.0,963.0,713.0,96.0,12204.0,3.0,0.0,1.0,332.0,404.0,0.49484536,2.2450495,0.003717472,0.26229507,0.049844235,1.0,0.0020768433,0.007434944,87.79856,1.0
616,5.826,6.3062754,4.477337,0.6931472,0.0,0.0,0.0,0.7615942,0.0,0.880797,0.7310586,0.5,1.0,963.0,-6.0,-534.0,182.0,269.0,-1.0,-123.0,87.0,0.0,182.0,1.0,280.0,0.0,2.687807,0.0,4.694936,0.0,0.017453292,0.017453292,0.0,114.59155,15412.563,0.0,0.0,0.0,814.0,60.0,0.0,108.0,0.0,0.0,8.0,2.0,9157.0,280.0,0.0,9158.0,243983.0,0.0,0.0,596.0,963.0,0.0,120.0,0.0,7.0,0.0,0.0,154.0,596.0,0.09642857,1.5218121,0.003717472,0.32786885,0.062305298,1.0,0.0020768433,0.007434944,11.249386,1.0
617,5.826,6.3062754,5.6801724,1.0986123,0.0,0.0,0.7615942,0.7615942,0.7615942,0.7310586,0.7310586,0.5,0.9975274,963.0,0.0,-580.0,602.0,274.0,-1.0,-597.0,292.0,0.0,602.0,1.0,234.0,0.0,4.9218283,0.0,4.7822022,0.017453292,0.017453292,0.017453292,57.295776,57.295776,15699.043,57.295776,57.295776,57.295776,815.0,7.0,0.0,179.0,1.0,1.0,2.0,3.0,3677.0,235.0,1.0,3678.0,248518.0,0.0,0.0,596.0,2889.0,0.0,18.0,0.0,3.0,0.0,0.0,282.0,1788.0,0.15811966,1.5218121,0.00729927,0.0099502485,0.0062305294,1.5,0.0031152647,0.010948905,4.5159707,1.0
618,5.826,5.7365723,6.272877,1.3862944,0.7615942,0.0,0.0,0.7615942,0.0,0.880797,0.7310586,0.5,1.0,963.0,-4.0,-633.0,102.0,268.0,-1.0,-73.0,530.0,1.0,103.0,1.0,181.0,-1.0,5.794493,0.0,4.694936,0.0,0.0,0.017453292,57.295776,114.59155,15412.563,0.0,0.0,0.0,814.0,30.0,1.0,180.0,0.0,1.0,6.0,5.0,3442.0,181.0,1.0,3442.0,11029.0,269.0,41.0,596.0,963.0,179.0,120.0,3441.0,5.0,0.0,0.0,0.0,596.0,0.1160221,0.06879195,0.003717472,0.29126215,0.031152649,1.0,0.0041536866,0.014869888,4.2272725,0.0
619,5.826,3.912023,6.272877,0.6931472,0.0,0.7615942,0.0,0.7615942,0.0,0.98201376,0.7310586,0.7310586,0.9999938,962.0,0.0,-580.0,602.0,394.0,-1.0,-591.0,530.0,1.0,603.0,0.0,233.0,0.0,4.9218283,0.017453292,6.8765974,0.0,0.017453292,0.017453292,0.0,229.1831,22574.535,57.295776,0.0,0.0,814.0,12.0,2.0,714.0,2.0,0.0,2.0,3.0,640.0,235.0,0.0,641.0,357358.0,0.0,0.0,596.0,963.0,0.0,24.0,0.0,1.0,814.0,1.0,282.0,596.0,0.20940171,1.5218121,0.002538071,0.019900497,0.012461059,1.0,0.0020768433,0.005076142,0.78624076,1.0
620,5.159055,6.3062754,5.6801724,1.0986123,0.0,0.0,0.7615942,0.7615942,0.0,0.880797,0.7310586,0.5,1.0,962.0,-2.0,-717.0,602.0,269.0,-1.0,-582.0,292.0,0.0,602.0,0.0,96.0,-1.0,4.049164,0.0,4.694936,0.017453292,0.017453292,0.017453292,57.295776,114.59155,15412.563,0.0,57.295776,0.0,814.0,22.0,0.0,713.0,2.0,0.0,4.0,3.0,3653.0,97.0,1.0,3653.0,243983.0,0.0,0.0,596.0,1926.0,0.0,63.0,0.0,6.0,0.0,1.0,232.0,1192.0,0.2783505,1.5218121,0.003717472,0.03482587,0.021806853,2.0,0.0031152647,0.0111524165,4.4864864,1.0
